age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
29, 7, 40, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Never-married
76, 14, 10, Self-emp-not-inc, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
63, 9, 45, Self-emp-not-inc, United-States, Male, White, Husband, Farming-fishing, <=50K, Married-civ-spouse
43, 10, 50, Private, United-States, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
58, 9, 40, Self-emp-not-inc, United-States, Male, White, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
66, 9, 55, Private, United-States, Male, White, Not-in-family, Transport-moving, <=50K, Never-married
41, 10, 45, Private, United-States, Male, Black, Not-in-family, Craft-repair, <=50K, Never-married
26, 13, 40, Private, United-States, Male, White, Not-in-family, Adm-clerical, <=50K, Never-married
47, 11, 40, Private, United-States, Male, White, Not-in-family, Other-service, <=50K, Never-married
55, 6, 40, Local-gov, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
53, 9, 40, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
17, 3, 48, Private, Mexico, Male, White, Other-relative, Other-service, <=50K, Never-married
30, 9, 40, Private, United-States, Male, White, Other-relative, Craft-repair, <=50K, Never-married
49, 14, 60, Private, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
19, 9, 30, Private, Haiti, Male, Black, Unmarried, Sales, <=50K, Never-married
45, 9, 40, Private, United-States, Male, Black, Husband, Other-service, <=50K, Married-civ-spouse
26, 12, 40, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
38, 11, 40, Private, United-States, Male, White, Husband, Craft-repair, >50K, Married-civ-spouse
36, 9, 40, State-gov, United-States, Male, White, Husband, Protective-serv, >50K, Married-civ-spouse
33, 9, 20, Private, United-States, Male, White, Not-in-family, Farming-fishing, <=50K, Never-married
22, 10, 40, State-gov, United-States, Female, Black, Own-child, Protective-serv, <=50K, Never-married
43, 13, 42, Self-emp-not-inc, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
56, 12, 25, Private, Iran, Male, White, Not-in-family, Other-service, <=50K, Married-spouse-absent
31, 13, 25, Private, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
33, 13, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
26, 9, 40, Private, United-States, Male, White, Husband, Other-service, <=50K, Married-civ-spouse
33, 13, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
46, 7, 30, Local-gov, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
38, 9, 40, Federal-gov, United-States, Male, White, Husband, Adm-clerical, >50K, Married-civ-spouse
65, 7, 40, Private, United-States, Male, Other, Unmarried, Other-service, <=50K, Widowed
40, 11, 40, Private, United-States, Male, White, Husband, Tech-support, >50K, Married-civ-spouse
42, 9, 35, Private, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
26, 5, 40, Self-emp-not-inc, Portugal, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
36, 6, 24, Private, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
62, 14, 40, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
43, 13, 45, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
43, 13, 45, Private, United-States, Male, White, Not-in-family, Exec-managerial, >50K, Divorced
22, 9, 55, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Married-spouse-absent
28, 9, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
56, 10, 45, Self-emp-not-inc, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
22, 12, 15, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Never-married
57, 13, 45, Private, United-States, Female, White, Not-in-family, Exec-managerial, >50K, Divorced
39, 9, 40, Private, United-States, Female, White, Unmarried, Sales, <=50K, Divorced
26, 10, 15, Federal-gov, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Never-married
17, 7, 10, Private, United-States, Male, White, Own-child, Other-service, <=50K, Never-married
40, 11, 38, State-gov, United-States, Male, White, Husband, Machine-op-inspct, >50K, Married-civ-spouse
45, 9, 40, Private, United-States, Male, Black, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
44, 9, 40, Private, United-States, Male, Black, Not-in-family, Craft-repair, <=50K, Never-married
20, 10, 10, Local-gov, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
33, 9, 40, Private, United-States, Female, White, Wife, Craft-repair, <=50K, Married-civ-spouse
23, 10, 40, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
46, 14, 30, Self-emp-not-inc, United-States, Male, White, Not-in-family, Exec-managerial, <=50K, Divorced
38, 9, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
54, 9, 40, Private, United-States, Male, White, Not-in-family, Transport-moving, <=50K, Divorced
46, 3, 45, Private, United-States, Female, White, Not-in-family, Craft-repair, <=50K, Divorced
25, 10, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
46, 10, 40, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Divorced
36, 10, 40, Local-gov, United-States, Female, White, Wife, Transport-moving, <=50K, Married-civ-spouse
23, 9, 25, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
29, 9, 40, Private, United-States, Male, White, Not-in-family, Machine-op-inspct, <=50K, Separated
44, 10, 6, Private, United-States, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
19, 10, 16, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
19, 9, 40, Private, United-States, Female, White, Other-relative, Other-service, <=50K, Never-married
35, 9, 40, Private, United-States, Female, White, Wife, Other-service, >50K, Married-civ-spouse
27, 13, 50, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Never-married
46, 12, 40, Self-emp-not-inc, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Separated
34, 9, 35, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
44, 10, 40, Private, United-States, Male, White, Husband, Tech-support, <=50K, Married-civ-spouse
45, 10, 40, Private, United-States, Female, White, Unmarried, Handlers-cleaners, <=50K, Divorced
25, 13, 55, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
52, 13, 50, Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
20, 10, 40, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
28, 10, 40, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
50, 13, 40, State-gov, United-States, Male, White, Husband, Protective-serv, >50K, Married-civ-spouse
34, 11, 64, Private, United-States, Female, White, Not-in-family, Tech-support, <=50K, Divorced
28, 4, 40, Private, Puerto-Rico, Male, Other, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
41, 14, 65, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
28, 9, 40, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
46, 9, 25, Self-emp-not-inc, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
32, 10, 50, Private, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
41, 10, 24, Local-gov, United-States, Female, Black, Not-in-family, Other-service, <=50K, Divorced
24, 9, 40, Private, United-States, Female, Black, Unmarried, Handlers-cleaners, <=50K, Never-married
33, 10, 40, Private, United-States, Female, White, Unmarried, Exec-managerial, <=50K, Divorced
46, 16, 60, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
31, 10, 40, State-gov, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
35, 8, 50, Private, United-States, Male, White, Not-in-family, Craft-repair, >50K, Divorced
52, 2, 40, Private, Mexico, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
30, 7, 19, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
34, 7, 40, Local-gov, United-States, Male, Black, Not-in-family, Machine-op-inspct, <=50K, Separated
34, 9, 40, State-gov, United-States, Female, White, Unmarried, Transport-moving, <=50K, Divorced
20, 10, 30, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
17, 7, 18, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
32, 13, 40, State-gov, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
29, 9, 40, Private, United-States, Male, White, Not-in-family, Farming-fishing, <=50K, Divorced
33, 6, 35, Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Never-married
25, 9, 60, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
36, 14, 40, Federal-gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
23, 9, 72, Private, Dominican-Republic, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
63, 9, 40, Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
47, 14, 40, Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
40, 13, 40, Self-emp-not-inc, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Married-spouse-absent
30, 12, 25, Private, United-States, Female, White, Wife, Other-service, >50K, Married-civ-spouse
27, 10, 40, Private, Philippines, Male, Asian-Pac-Islander, Own-child, Craft-repair, <=50K, Never-married
33, 14, 50, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
34, 9, 60, Local-gov, United-States, Male, Black, Not-in-family, Farming-fishing, <=50K, Never-married
34, 10, 40, Local-gov, United-States, Female, White, Not-in-family, Protective-serv, <=50K, Never-married
23, 10, 40, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
42, 10, 40, Local-gov, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
29, 13, 40, Private, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
45, 9, 28, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
24, 9, 40, Federal-gov, United-States, Male, White, Own-child, Armed-Forces, <=50K, Never-married
44, 10, 40, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
27, 5, 40, Private, Mexico, Male, White, Other-relative, Craft-repair, <=50K, Never-married
20, 10, 35, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
44, 9, 40, Private, United-States, Female, Black, Unmarried, Exec-managerial, <=50K, Widowed
51, 9, 40, Private, United-States, Male, Amer-Indian-Eskimo, Husband, Craft-repair, <=50K, Married-civ-spouse
20, 9, 40, Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
19, 9, 40, Private, United-States, Female, Black, Own-child, Machine-op-inspct, <=50K, Never-married
45, 10, 55, Self-emp-inc, United-States, Male, White, Husband, Craft-repair, >50K, Married-civ-spouse
60, 9, 40, Private, United-States, Male, White, Husband, Craft-repair, >50K, Married-civ-spouse
44, 9, 40, Self-emp-not-inc, United-States, Female, White, Wife, Sales, >50K, Married-civ-spouse
40, 11, 40, Private, United-States, Male, Asian-Pac-Islander, Husband, Machine-op-inspct, >50K, Married-civ-spouse
30, 9, 40, Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
38, 10, 50, Private, United-States, Male, Black, Husband, Transport-moving, <=50K, Married-civ-spouse
23, 9, 60, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
44, 12, 40, Private, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
54, 9, 40, Local-gov, United-States, Male, Black, Husband, Transport-moving, <=50K, Married-civ-spouse
32, 13, 50, Private, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
50, 2, 40, Private, United-States, Male, White, Unmarried, Craft-repair, <=50K, Married-spouse-absent
24, 13, 20, Private, United-States, Female, White, Not-in-family, Tech-support, <=50K, Never-married
37, 9, 60, Private, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
52, 9, 40, Private, United-States, Male, White, Unmarried, Transport-moving, <=50K, Divorced
38, 10, 40, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
49, 14, 45, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
30, 13, 16, Private, United-States, Female, White, Wife, Tech-support, >50K, Married-civ-spouse
60, 10, 40, Private, United-States, Male, White, Unmarried, Prof-specialty, >50K, Never-married
35, 9, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Never-married
30, 9, 60, Private, United-States, Male, White, Not-in-family, Transport-moving, <=50K, Never-married
67, 11, 24, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Divorced
46, 13, 40, Private, United-States, Female, White, Not-in-family, Craft-repair, <=50K, Never-married
17, 5, 6, Private, United-States, Male, White, Not-in-family, Other-service, <=50K, Never-married
22, 10, 30, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
27, 6, 40, Private, United-States, Male, White, Not-in-family, Other-service, <=50K, Never-married
23, 9, 35, Private, United-States, Female, White, Unmarried, Other-service, <=50K, Never-married
33, 12, 45, Private, Portugal, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
43, 10, 20, Self-emp-not-inc, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
28, 13, 20, State-gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
41, 9, 40, Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Married-spouse-absent
25, 10, 20, Private, United-States, Female, Black, Own-child, Adm-clerical, <=50K, Married-spouse-absent
59, 9, 45, Local-gov, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
45, 13, 40, Local-gov, United-States, Female, White, Unmarried, Prof-specialty, <=50K, Divorced
38, 13, 60, Private, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
40, 9, 35, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
46, 9, 40, Federal-gov, United-States, Male, White, Not-in-family, Adm-clerical, <=50K, Divorced
35, 12, 60, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Never-married
34, 9, 25, Private, United-States, Female, White, Unmarried, Prof-specialty, <=50K, Divorced
33, 13, 20, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Never-married
41, 9, 36, Private, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
20, 10, 40, Private, United-States, Male, White, Own-child, Machine-op-inspct, <=50K, Never-married
23, 3, 40, Private, El-Salvador, Male, White, Own-child, Other-service, <=50K, Never-married
26, 10, 35, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
23, 9, 40, Local-gov, Poland, Male, White, Not-in-family, Farming-fishing, <=50K, Never-married
62, 9, 40, Local-gov, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
52, 10, 40, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
58, 10, 42, Private, France, Female, White, Unmarried, Other-service, <=50K, Divorced
25, 13, 40, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Never-married
24, 13, 40, Private, United-States, Male, Black, Not-in-family, Exec-managerial, <=50K, Never-married
19, 10, 8, Private, United-States, Male, White, Own-child, Protective-serv, <=50K, Never-married
43, 10, 40, Private, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
47, 9, 40, Local-gov, United-States, Female, Black, Unmarried, Adm-clerical, <=50K, Separated
39, 9, 40, Private, United-States, Female, White, Unmarried, Other-service, <=50K, Divorced
49, 11, 42, Private, United-States, Male, White, Unmarried, Handlers-cleaners, <=50K, Married-spouse-absent
32, 11, 45, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Never-married
34, 10, 50, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
28, 9, 45, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
25, 10, 20, Private, United-States, Female, Amer-Indian-Eskimo, Not-in-family, Adm-clerical, <=50K, Never-married
34, 13, 50, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
38, 13, 80, Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
50, 9, 50, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
24, 10, 50, Local-gov, United-States, Male, Black, Not-in-family, Handlers-cleaners, <=50K, Divorced
37, 10, 45, Local-gov, United-States, Male, White, Husband, Tech-support, >50K, Married-civ-spouse
44, 10, 58, Private, United-States, Male, White, Unmarried, Machine-op-inspct, >50K, Divorced
28, 10, 40, Private, United-States, Female, White, Wife, Sales, <=50K, Married-civ-spouse
42, 13, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
74, 10, 9, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
38, 9, 50, Self-emp-not-inc, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
44, 14, 40, Self-emp-not-inc, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
44, 7, 46, Private, Puerto-Rico, Female, Other, Unmarried, Machine-op-inspct, <=50K, Divorced
26, 9, 40, Private, United-States, Male, White, Not-in-family, Machine-op-inspct, <=50K, Never-married
36, 9, 40, Private, United-States, Male, Black, Husband, Other-service, <=50K, Married-civ-spouse
41, 12, 50, Private, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
67, 15, 48, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
39, 8, 50, Local-gov, United-States, Male, White, Husband, Tech-support, <=50K, Married-civ-spouse
57, 2, 30, Private, United-States, Female, Black, Not-in-family, Priv-house-serv, <=50K, Widowed
29, 11, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Separated
31, 13, 45, Self-emp-inc, United-States, Female, White, Not-in-family, Farming-fishing, <=50K, Never-married
44, 10, 40, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
29, 16, 40, Private, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
30, 10, 40, Private, United-States, Female, White, Unmarried, Handlers-cleaners, <=50K, Never-married
27, 9, 40, Private, United-States, Male, White, Not-in-family, Transport-moving, <=50K, Never-married
