age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[37 - 38], 13, 60, Private, United-States, Male, *, *, *, >50K, Never-married
[37 - 38], 13, 60, Private, United-States, Male, *, *, *, >50K, Married-civ-spouse
45, 13, 55, Private, *, Male, White, Husband, *, *, Married-civ-spouse
45, 13, 55, Private, *, Male, White, Husband, *, *, Married-civ-spouse
[25 - 27], 6, 40, Private, United-States, Male, White, Not-in-family, *, <=50K, Never-married
[25 - 27], 6, 40, Private, United-States, Male, White, Not-in-family, *, <=50K, Never-married
31, 10, 40, Private, United-States, *, White, *, Handlers-cleaners, <=50K, Married-civ-spouse
31, 10, 40, Private, United-States, *, White, *, Handlers-cleaners, <=50K, Never-married
90, 9, 40, Private, United-States, *, *, Not-in-family, *, <=50K, Never-married
90, 9, 40, Private, United-States, *, *, Not-in-family, *, <=50K, Divorced
[53 - 57], [1 - 2], 35, *, United-States, Female, *, Not-in-family, *, <=50K, Never-married
[53 - 57], [1 - 2], 35, *, United-States, Female, *, Not-in-family, *, <=50K, Widowed
66, 9, 50, Self-emp-not-inc, United-States, Male, White, Husband, Farming-fishing, <=50K, Married-civ-spouse
66, 9, 50, Self-emp-not-inc, United-States, Male, White, Husband, Farming-fishing, <=50K, Married-civ-spouse
35, 7, 40, *, United-States, Male, Black, Not-in-family, manual-labor, <=50K, Separated
35, 7, 40, *, United-States, Male, Black, Not-in-family, manual-labor, <=50K, Separated
41, 9, [38 - 40], Private, United-States, Female, *, Unmarried, Sales, <=50K, Divorced
41, 9, [38 - 40], Private, United-States, Female, *, Unmarried, Sales, <=50K, Divorced
25, 10, 42, Private, United-States, Male, White, Not-in-family, *, <=50K, Never-married
25, 10, 42, Private, United-States, Male, White, Not-in-family, *, <=50K, Never-married
33, 10, 40, Private, United-States, Female, *, *, *, <=50K, Divorced
33, 10, 40, Private, United-States, Female, *, *, *, <=50K, Divorced
28, 15, 55, Private, United-States, Male, White, *, *, >50K, Never-married
28, 15, 55, Private, United-States, Male, White, *, *, >50K, Married-civ-spouse
40, 10, [38 - 40], Gov, United-States, Female, White, Not-in-family, *, <=50K, Never-married
40, 10, [38 - 40], Gov, United-States, Female, White, Not-in-family, *, <=50K, Never-married
38, 14, [70 - 80], *, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
38, 14, [70 - 80], *, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[23 - 24], 9, 40, *, United-States, Male, White, Own-child, *, <=50K, Never-married
[23 - 24], 9, 40, *, United-States, Male, White, Own-child, *, <=50K, Never-married
[41 - 43], [9 - 10], 20, Self-emp-not-inc, United-States, *, White, *, *, <=50K, Married-civ-spouse
[41 - 43], [9 - 10], 20, Self-emp-not-inc, United-States, *, White, *, *, <=50K, Married-civ-spouse
[32 - 40], 9, [34 - 35], Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
[32 - 40], 9, [34 - 35], Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
[40 - 41], 12, 60, Private, United-States, *, White, *, *, >50K, Married-civ-spouse
[40 - 41], 12, 60, Private, United-States, *, White, *, *, >50K, Married-civ-spouse
42, 13, 40, Self, United-States, Female, *, *, *, <=50K, Married-civ-spouse
42, 13, 40, Self, United-States, Female, *, *, *, <=50K, Married-spouse-absent
59, 6, [30 - 40], Local-gov, United-States, *, *, *, *, <=50K, Widowed
59, 6, [30 - 40], Local-gov, United-States, *, *, *, *, <=50K, Married-civ-spouse
[19 - 20], 10, 40, *, United-States, Male, White, Own-child, *, <=50K, Never-married
[19 - 20], 10, 40, *, United-States, Male, White, Own-child, *, <=50K, Never-married
[58 - 62], 10, [20 - 24], Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
[58 - 62], 10, [20 - 24], Private, United-States, *, White, Not-in-family, *, <=50K, Widowed
[42 - 45], 9, 40, Self, *, Male, *, Husband, manual-labor, *, Married-civ-spouse
[42 - 45], 9, 40, Self, *, Male, *, Husband, manual-labor, *, Married-civ-spouse
20, 9, 40, Private, United-States, Female, White, *, Other-service, <=50K, Never-married
20, 9, 40, Private, United-States, Female, White, *, Other-service, <=50K, Never-married
[45 - 49], 11, 45, Private, United-States, *, White, *, *, <=50K, Widowed
[45 - 49], 11, 45, Private, United-States, *, White, *, *, <=50K, Married-spouse-absent
50, 4, 40, Private, United-States, Male, White, *, Craft-repair, <=50K, Divorced
50, 4, 40, Private, United-States, Male, White, *, Craft-repair, <=50K, Married-spouse-absent
64, 9, 40, Self, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
64, 9, 40, Self, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
33, 13, 45, Self, United-States, Female, White, Not-in-family, *, <=50K, Never-married
33, 13, 45, Self, United-States, Female, White, Not-in-family, *, <=50K, Never-married
61, 9, 40, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
61, 9, 40, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
17, 5, 24, Private, United-States, Male, White, *, Other-service, <=50K, Never-married
17, 5, 24, Private, United-States, Male, White, *, Other-service, <=50K, Never-married
50, 14, 98, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
50, 14, 98, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[27 - 29], [14 - 16], [35 - 40], *, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
[27 - 29], [14 - 16], [35 - 40], *, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
30, 9, 40, Private, United-States, *, White, *, *, <=50K, Divorced
30, 9, 40, Private, United-States, *, White, *, *, <=50K, Never-married
44, 10, 40, Private, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
44, 10, 40, Private, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
[24 - 28], 10, 48, Private, United-States, Female, White, Wife, *, *, Married-civ-spouse
[24 - 28], 10, 48, Private, United-States, Female, White, Wife, *, *, Married-civ-spouse
22, 13, 15, Private, *, Female, White, Not-in-family, services, <=50K, Never-married
22, 13, 15, Private, *, Female, White, Not-in-family, services, <=50K, Never-married
60, 13, [42 - 45], Private, United-States, Female, White, Not-in-family, *, *, Divorced
60, 13, [42 - 45], Private, United-States, Female, White, Not-in-family, *, *, Divorced
57, 14, 40, Gov, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
57, 14, 40, Gov, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
29, 13, 56, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
29, 13, 56, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
65, 9, [16 - 40], *, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
65, 9, [16 - 40], *, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
37, 13, [60 - 64], Self, United-States, Female, White, Not-in-family, services, <=50K, Divorced
37, 13, [60 - 64], Self, United-States, Female, White, Not-in-family, services, <=50K, Divorced
[21 - 25], 10, 25, Private, United-States, Female, *, Not-in-family, *, <=50K, Never-married
[21 - 25], 10, 25, Private, United-States, Female, *, Not-in-family, *, <=50K, Never-married
[31 - 35], 9, 45, Private, United-States, Male, White, *, Transport-moving, *, Married-civ-spouse
[31 - 35], 9, 45, Private, United-States, Male, White, *, Transport-moving, *, Divorced
26, 12, 45, Private, United-States, Male, White, Not-in-family, services, <=50K, Never-married
26, 12, 45, Private, United-States, Male, White, Not-in-family, services, <=50K, Never-married
[41 - 43], 10, 54, Self, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
[41 - 43], 10, 54, Self, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
34, 14, [35 - 40], *, *, *, *, *, Exec-managerial, >50K, Married-civ-spouse
34, 14, [35 - 40], *, *, *, *, *, Exec-managerial, >50K, Married-civ-spouse
29, 10, 40, Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
29, 10, 40, Private, United-States, *, White, Not-in-family, *, <=50K, Divorced
29, [7 - 9], 40, Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
29, [7 - 9], 40, Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
[43 - 44], 10, [50 - 58], Private, United-States, *, White, *, *, >50K, Married-civ-spouse
[43 - 44], 10, [50 - 58], Private, United-States, *, White, *, *, >50K, Divorced
58, 9, 40, Self, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
58, 9, 40, Self, United-States, Male, White, *, manual-labor, <=50K, Divorced
66, 9, 55, Private, United-States, Male, White, *, Transport-moving, <=50K, Never-married
66, 9, 55, Private, United-States, Male, White, *, Transport-moving, <=50K, Divorced
41, 10, [45 - 50], Private, United-States, Male, Black, *, manual-labor, <=50K, Never-married
41, 10, [45 - 50], Private, United-States, Male, Black, *, manual-labor, <=50K, Married-civ-spouse
[17 - 23], 3, 48, Private, Central-America, Male, White, *, Other-service, <=50K, Never-married
[17 - 23], 3, 48, Private, Central-America, Male, White, *, Other-service, <=50K, Never-married
45, 9, 40, Private, United-States, Male, Black, *, *, <=50K, Married-civ-spouse
45, 9, 40, Private, United-States, Male, Black, *, *, <=50K, Never-married
[36 - 38], 9, 40, Gov, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
[36 - 38], 9, 40, Gov, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
33, 9, 20, Private, United-States, *, White, *, *, <=50K, Never-married
33, 9, 20, Private, United-States, *, White, *, *, <=50K, Never-married
22, 10, 40, *, United-States, Female, Black, Own-child, *, <=50K, Never-married
22, 10, 40, *, United-States, Female, Black, Own-child, *, <=50K, Never-married
56, [12 - 14], [25 - 30], Self, *, Male, White, Not-in-family, *, <=50K, Married-spouse-absent
56, [12 - 14], [25 - 30], Self, *, Male, White, Not-in-family, *, <=50K, Divorced
[31 - 33], 13, 25, Private, United-States, Male, White, Own-child, *, <=50K, Never-married
[31 - 33], 13, 25, Private, United-States, Male, White, Own-child, *, <=50K, Never-married
[26 - 28], 9, 40, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[26 - 28], 9, 40, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
46, [7 - 9], 30, *, United-States, Male, White, Husband, manual-labor, <=50K, Married-civ-spouse
46, [7 - 9], 30, *, United-States, Male, White, Husband, manual-labor, <=50K, Married-civ-spouse
40, 11, 40, Private, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
40, 11, 40, Private, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
42, 9, [35 - 40], Private, United-States, Female, White, *, *, <=50K, Married-civ-spouse
42, 9, [35 - 40], Private, United-States, Female, White, *, *, <=50K, Married-spouse-absent
[26 - 27], 5, 40, Self, *, Male, White, *, Craft-repair, <=50K, Married-civ-spouse
[26 - 27], 5, 40, Self, *, Male, White, *, Craft-repair, <=50K, Never-married
[43 - 52], 13, [45 - 50], Self, United-States, Male, White, *, Exec-managerial, >50K, Divorced
[43 - 52], 13, [45 - 50], Self, United-States, Male, White, *, Exec-managerial, >50K, Married-civ-spouse
[22 - 23], 9, [55 - 60], Private, United-States, Male, White, *, *, <=50K, Married-spouse-absent
[22 - 23], 9, [55 - 60], Private, United-States, Male, White, *, *, <=50K, Married-civ-spouse
26, 10, [15 - 20], *, United-States, Female, *, *, Adm-clerical, <=50K, Never-married
26, 10, [15 - 20], *, United-States, Female, *, *, Adm-clerical, <=50K, Married-spouse-absent
20, 10, [10 - 16], *, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
20, 10, [10 - 16], *, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
46, [3 - 7], [45 - 46], Private, America, Female, *, *, manual-labor, <=50K, Divorced
46, [3 - 7], [45 - 46], Private, America, Female, *, *, manual-labor, <=50K, Divorced
36, 10, 40, Gov, United-States, Female, White, *, Transport-moving, <=50K, Married-civ-spouse
36, 10, 40, Gov, United-States, Female, White, *, Transport-moving, <=50K, Divorced
[44 - 45], 10, [6 - 28], Private, United-States, Female, White, *, Adm-clerical, *, Married-civ-spouse
[44 - 45], 10, [6 - 28], Private, United-States, Female, White, *, Adm-clerical, *, Divorced
[35 - 39], 9, 40, Private, United-States, Female, White, *, Other-service, *, Married-civ-spouse
[35 - 39], 9, 40, Private, United-States, Female, White, *, Other-service, *, Divorced
44, 10, 40, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
44, 10, 40, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[32 - 38], 10, 50, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[32 - 38], 10, 50, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
24, 9, 40, Private, United-States, *, *, *, manual-labor, <=50K, Never-married
24, 9, 40, Private, United-States, *, *, *, manual-labor, <=50K, Married-civ-spouse
[46 - 67], 16, 60, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
[46 - 67], 16, 60, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
35, [8 - 9], 50, Private, United-States, Male, White, Not-in-family, Craft-repair, *, Divorced
35, [8 - 9], 50, Private, United-States, Male, White, Not-in-family, Craft-repair, *, Divorced
[20 - 23], 10, [30 - 40], Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[20 - 23], 10, [30 - 40], Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[33 - 44], [6 - 9], [35 - 40], Private, United-States, Female, *, Unmarried, *, <=50K, Never-married
[33 - 44], [6 - 9], [35 - 40], Private, United-States, Female, *, Unmarried, *, <=50K, Widowed
[25 - 30], 9, 60, Private, United-States, Male, White, *, Transport-moving, <=50K, Married-civ-spouse
[25 - 30], 9, 60, Private, United-States, Male, White, *, Transport-moving, <=50K, Never-married
[23 - 34], 9, 72, *, America, Male, *, Not-in-family, manual-labor, <=50K, Never-married
[23 - 34], 9, 72, *, America, Male, *, Not-in-family, manual-labor, <=50K, Never-married
30, [12 - 13], 25, Private, United-States, Female, White, Wife, services, >50K, Married-civ-spouse
30, [12 - 13], 25, Private, United-States, Female, White, Wife, services, >50K, Married-civ-spouse
27, 10, 40, *, *, Male, *, *, manual-labor, <=50K, Never-married
27, 10, 40, *, *, Male, *, *, manual-labor, <=50K, Never-married
[51 - 54], 9, 40, *, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
[51 - 54], 9, 40, *, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
[44 - 45], [12 - 13], 40, *, United-States, *, White, *, *, <=50K, Never-married
[44 - 45], [12 - 13], 40, *, United-States, *, White, *, *, <=50K, Divorced
[32 - 33], 13, 50, Private, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[32 - 33], 13, 50, Private, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[24 - 28], 13, 20, *, United-States, *, White, Not-in-family, services, <=50K, Never-married
[24 - 28], 13, 20, *, United-States, *, White, Not-in-family, services, <=50K, Never-married
[37 - 58], [9 - 10], 60, Private, *, Female, White, *, *, <=50K, Married-civ-spouse
[37 - 58], [9 - 10], 60, Private, *, Female, White, *, *, <=50K, Divorced
60, [10 - 13], 40, Private, United-States, Male, *, *, *, *, Never-married
60, [10 - 13], 40, Private, United-States, Male, *, *, *, *, Never-married
