age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[45 - 46], 14, 40, *, United-States, Male, White, *, *, *, Married-civ-spouse
[45 - 46], 14, 40, *, United-States, Male, White, *, *, *, Widowed
[45 - 46], 14, 40, *, United-States, Male, White, *, *, *, Divorced
28, 9, 40, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
28, 9, 40, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
28, 9, 40, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[51 - 52], 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[51 - 52], 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[51 - 52], 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[27 - 29], 13, [50 - 56], *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
[27 - 29], 13, [50 - 56], *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
[27 - 29], 13, [50 - 56], *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
[21 - 24], 9, 40, Private, United-States, *, Black, *, manual-labor, <=50K, Never-married
[21 - 24], 9, 40, Private, United-States, *, Black, *, manual-labor, <=50K, Never-married
[21 - 24], 9, 40, Private, United-States, *, Black, *, manual-labor, <=50K, Never-married
[18 - 19], [9 - 10], 12, Private, United-States, Male, White, Own-child, *, <=50K, Never-married
[18 - 19], [9 - 10], 12, Private, United-States, Male, White, Own-child, *, <=50K, Never-married
[18 - 19], [9 - 10], 12, Private, United-States, Male, White, Own-child, *, <=50K, Never-married
44, 10, [38 - 40], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
44, 10, [38 - 40], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
44, 10, [38 - 40], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[40 - 50], 4, 40, Private, America, Male, White, *, manual-labor, *, Married-civ-spouse
[40 - 50], 4, 40, Private, America, Male, White, *, manual-labor, *, Divorced
[40 - 50], 4, 40, Private, America, Male, White, *, manual-labor, *, Married-spouse-absent
[37 - 43], 10, 42, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[37 - 43], 10, 42, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[37 - 43], 10, 42, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[34 - 35], 9, [40 - 45], Private, United-States, Male, *, *, *, <=50K, Married-civ-spouse
[34 - 35], 9, [40 - 45], Private, United-States, Male, *, *, *, <=50K, Divorced
[34 - 35], 9, [40 - 45], Private, United-States, Male, *, *, *, <=50K, Never-married
[58 - 76], 16, [1 - 25], *, *, Male, White, *, *, *, Married-civ-spouse
[58 - 76], 16, [1 - 25], *, *, Male, White, *, *, *, Married-civ-spouse
[58 - 76], 16, [1 - 25], *, *, Male, White, *, *, *, Married-spouse-absent
[38 - 41], 10, [28 - 38], *, United-States, Female, *, Not-in-family, *, <=50K, Divorced
[38 - 41], 10, [28 - 38], *, United-States, Female, *, Not-in-family, *, <=50K, Never-married
[38 - 41], 10, [28 - 38], *, United-States, Female, *, Not-in-family, *, <=50K, Divorced
[41 - 43], 13, [40 - 42], *, United-States, *, *, *, *, <=50K, Married-civ-spouse
[41 - 43], 13, [40 - 42], *, United-States, *, *, *, *, <=50K, Divorced
[41 - 43], 13, [40 - 42], *, United-States, *, *, *, *, <=50K, Never-married
47, [10 - 11], 45, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
47, [10 - 11], 45, Private, United-States, *, *, *, *, <=50K, Widowed
47, [10 - 11], 45, Private, United-States, *, *, *, *, <=50K, Never-married
23, 3, 40, Private, Central-America, *, White, *, *, <=50K, Married-civ-spouse
23, 3, 40, Private, Central-America, *, White, *, *, <=50K, Married-civ-spouse
23, 3, 40, Private, Central-America, *, White, *, *, <=50K, Never-married
[40 - 41], 14, [55 - 65], *, United-States, *, White, *, *, >50K, Never-married
[40 - 41], 14, [55 - 65], *, United-States, *, White, *, *, >50K, Married-civ-spouse
[40 - 41], 14, [55 - 65], *, United-States, *, White, *, *, >50K, Married-civ-spouse
[24 - 26], 9, 40, *, United-States, Male, White, *, *, <=50K, Never-married
[24 - 26], 9, 40, *, United-States, Male, White, *, *, <=50K, Never-married
[24 - 26], 9, 40, *, United-States, Male, White, *, *, <=50K, Never-married
42, 10, 40, Local-gov, United-States, Female, White, *, *, <=50K, Never-married
42, 10, 40, Local-gov, United-States, Female, White, *, *, <=50K, Married-civ-spouse
42, 10, 40, Local-gov, United-States, Female, White, *, *, <=50K, Married-civ-spouse
[37 - 42], 9, [35 - 36], *, United-States, Female, White, *, Adm-clerical, <=50K, Divorced
[37 - 42], 9, [35 - 36], *, United-States, Female, White, *, Adm-clerical, <=50K, Married-civ-spouse
[37 - 42], 9, [35 - 36], *, United-States, Female, White, *, Adm-clerical, <=50K, Divorced
[18 - 19], [7 - 9], 40, Private, United-States, Female, White, *, services, <=50K, Never-married
[18 - 19], [7 - 9], 40, Private, United-States, Female, White, *, services, <=50K, Never-married
[18 - 19], [7 - 9], 40, Private, United-States, Female, White, *, services, <=50K, Never-married
36, 13, [36 - 40], *, United-States, *, *, *, *, >50K, Married-civ-spouse
36, 13, [36 - 40], *, United-States, *, *, *, *, >50K, Divorced
36, 13, [36 - 40], *, United-States, *, *, *, *, >50K, Married-civ-spouse
[35 - 37], 9, 60, *, United-States, *, *, *, *, <=50K, Divorced
[35 - 37], 9, 60, *, United-States, *, *, *, *, <=50K, Never-married
[35 - 37], 9, 60, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
17, 7, 12, Private, United-States, *, White, *, services, <=50K, Never-married
17, 7, 12, Private, United-States, *, White, *, services, <=50K, Never-married
17, 7, 12, Private, United-States, *, White, *, services, <=50K, Never-married
[44 - 45], 9, 40, *, United-States, Male, Black, Husband, *, <=50K, Married-civ-spouse
[44 - 45], 9, 40, *, United-States, Male, Black, Husband, *, <=50K, Married-civ-spouse
[44 - 45], 9, 40, *, United-States, Male, Black, Husband, *, <=50K, Married-civ-spouse
35, 10, 40, *, United-States, Female, *, Not-in-family, *, <=50K, Never-married
35, 10, 40, *, United-States, Female, *, Not-in-family, *, <=50K, Never-married
35, 10, 40, *, United-States, Female, *, Not-in-family, *, <=50K, Never-married
[60 - 62], 9, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[60 - 62], 9, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[60 - 62], 9, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[37 - 40], 13, 60, Self, United-States, *, *, *, *, *, Never-married
[37 - 40], 13, 60, Self, United-States, *, *, *, *, *, Married-civ-spouse
[37 - 40], 13, 60, Self, United-States, *, *, *, *, *, Divorced
[25 - 27], 6, 40, Private, America, Male, White, *, *, <=50K, Never-married
[25 - 27], 6, 40, Private, America, Male, White, *, *, <=50K, Never-married
[25 - 27], 6, 40, Private, America, Male, White, *, *, <=50K, Never-married
90, 9, [40 - 50], Self, United-States, Male, *, *, *, *, Never-married
90, 9, [40 - 50], Self, United-States, Male, *, *, *, *, Married-civ-spouse
90, 9, [40 - 50], Self, United-States, Male, *, *, *, *, Married-civ-spouse
[53 - 57], [1 - 3], [35 - 45], *, United-States, Female, *, Not-in-family, *, <=50K, Never-married
[53 - 57], [1 - 3], [35 - 45], *, United-States, Female, *, Not-in-family, *, <=50K, Divorced
[53 - 57], [1 - 3], [35 - 45], *, United-States, Female, *, Not-in-family, *, <=50K, Widowed
35, [7 - 8], [40 - 50], *, United-States, Male, *, Not-in-family, manual-labor, *, Separated
35, [7 - 8], [40 - 50], *, United-States, Male, *, Not-in-family, manual-labor, *, Divorced
35, [7 - 8], [40 - 50], *, United-States, Male, *, Not-in-family, manual-labor, *, Separated
41, 9, [38 - 40], Private, United-States, Female, *, Unmarried, *, <=50K, Divorced
41, 9, [38 - 40], Private, United-States, Female, *, Unmarried, *, <=50K, Married-spouse-absent
41, 9, [38 - 40], Private, United-States, Female, *, Unmarried, *, <=50K, Divorced
25, 10, 42, Private, United-States, Male, White, *, *, <=50K, Never-married
25, 10, 42, Private, United-States, Male, White, *, *, <=50K, Never-married
25, 10, 42, Private, United-States, Male, White, *, *, <=50K, Married-civ-spouse
33, 10, 40, Private, United-States, Female, *, *, *, <=50K, Divorced
33, 10, 40, Private, United-States, Female, *, *, *, <=50K, Married-civ-spouse
33, 10, 40, Private, United-States, Female, *, *, *, <=50K, Never-married
[28 - 29], [15 - 16], 55, Private, United-States, Male, White, *, *, *, Never-married
[28 - 29], [15 - 16], 55, Private, United-States, Male, White, *, *, *, Married-civ-spouse
[28 - 29], [15 - 16], 55, Private, United-States, Male, White, *, *, *, Never-married
[19 - 23], 10, 40, *, United-States, Male, White, *, *, <=50K, Never-married
[19 - 23], 10, 40, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
[19 - 23], 10, 40, *, United-States, Male, White, *, *, <=50K, Never-married
[42 - 44], 9, 40, Self, *, *, *, *, *, *, Married-civ-spouse
[42 - 44], 9, 40, Self, *, *, *, *, *, *, Divorced
[42 - 44], 9, 40, Self, *, *, *, *, *, *, Never-married
33, 13, 45, Self, United-States, *, White, Not-in-family, *, <=50K, Never-married
33, 13, 45, Self, United-States, *, White, Not-in-family, *, <=50K, Never-married
33, 13, 45, Self, United-States, *, White, Not-in-family, *, <=50K, Never-married
[33 - 35], 9, 40, *, United-States, Female, White, *, *, *, Married-civ-spouse
[33 - 35], 9, 40, *, United-States, Female, White, *, *, *, Married-civ-spouse
[33 - 35], 9, 40, *, United-States, Female, White, *, *, *, Divorced
[17 - 33], [5 - 7], [24 - 35], Private, United-States, *, White, *, *, <=50K, Never-married
[17 - 33], [5 - 7], [24 - 35], Private, United-States, *, White, *, *, <=50K, Never-married
[17 - 33], [5 - 7], [24 - 35], Private, United-States, *, White, *, *, <=50K, Never-married
50, 14, 98, Self, United-States, Male, White, *, *, *, Married-civ-spouse
50, 14, 98, Self, United-States, Male, White, *, *, *, Divorced
50, 14, 98, Self, United-States, Male, White, *, *, *, Married-civ-spouse
[27 - 36], 14, [35 - 40], *, *, Male, *, *, *, *, Never-married
[27 - 36], 14, [35 - 40], *, *, Male, *, *, *, *, Married-civ-spouse
[27 - 36], 14, [35 - 40], *, *, Male, *, *, *, *, Never-married
[24 - 32], 10, [48 - 50], Private, United-States, *, White, *, *, *, Married-civ-spouse
[24 - 32], 10, [48 - 50], Private, United-States, *, White, *, *, *, Married-civ-spouse
[24 - 32], 10, [48 - 50], Private, United-States, *, White, *, *, *, Married-civ-spouse
[22 - 24], 13, [15 - 20], Private, *, Female, White, Not-in-family, services, <=50K, Never-married
[22 - 24], 13, [15 - 20], Private, *, Female, White, Not-in-family, services, <=50K, Never-married
[22 - 24], 13, [15 - 20], Private, *, Female, White, Not-in-family, services, <=50K, Never-married
60, 13, [42 - 45], Private, *, Female, White, *, *, *, Divorced
60, 13, [42 - 45], Private, *, Female, White, *, *, *, Divorced
60, 13, [42 - 45], Private, *, Female, White, *, *, *, Divorced
[21 - 25], 10, [25 - 35], Private, United-States, *, *, Not-in-family, *, <=50K, Never-married
[21 - 25], 10, [25 - 35], Private, United-States, *, *, Not-in-family, *, <=50K, Never-married
[21 - 25], 10, [25 - 35], Private, United-States, *, *, Not-in-family, *, <=50K, Never-married
[62 - 67], [9 - 11], [24 - 28], Private, United-States, Female, White, Not-in-family, *, <=50K, Widowed
[62 - 67], [9 - 11], [24 - 28], Private, United-States, Female, White, Not-in-family, *, <=50K, Divorced
[62 - 67], [9 - 11], [24 - 28], Private, United-States, Female, White, Not-in-family, *, <=50K, Divorced
43, [10 - 12], 50, Private, United-States, *, *, *, *, *, Married-civ-spouse
43, [10 - 12], 50, Private, United-States, *, *, *, *, *, Married-civ-spouse
43, [10 - 12], 50, Private, United-States, *, *, *, *, *, Married-civ-spouse
66, 9, 55, *, United-States, Male, *, *, manual-labor, <=50K, Never-married
66, 9, 55, *, United-States, Male, *, *, manual-labor, <=50K, Married-civ-spouse
66, 9, 55, *, United-States, Male, *, *, manual-labor, <=50K, Married-civ-spouse
[17 - 28], [3 - 9], 48, Self, *, Male, White, *, *, <=50K, Never-married
[17 - 28], [3 - 9], 48, Self, *, Male, White, *, *, <=50K, Married-civ-spouse
[17 - 28], [3 - 9], 48, Self, *, Male, White, *, *, <=50K, Divorced
[33 - 40], 9, [20 - 35], Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
[33 - 40], 9, [20 - 35], Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
[33 - 40], 9, [20 - 35], Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
[22 - 27], 10, 40, *, *, *, *, *, *, <=50K, Never-married
[22 - 27], 10, 40, *, *, *, *, *, *, <=50K, Never-married
[22 - 27], 10, 40, *, *, *, *, *, *, <=50K, Never-married
[31 - 33], 13, 25, *, United-States, Male, White, *, *, <=50K, Never-married
[31 - 33], 13, 25, *, United-States, Male, White, *, *, <=50K, Never-married
[31 - 33], 13, 25, *, United-States, Male, White, *, *, <=50K, Never-married
46, [7 - 10], [30 - 46], *, America, *, *, *, manual-labor, <=50K, Married-civ-spouse
46, [7 - 10], [30 - 46], *, America, *, *, *, manual-labor, <=50K, Married-civ-spouse
46, [7 - 10], [30 - 46], *, America, *, *, *, manual-labor, <=50K, Divorced
[22 - 25], 9, [55 - 60], Private, United-States, Male, White, *, *, <=50K, Married-spouse-absent
[22 - 25], 9, [55 - 60], Private, United-States, Male, White, *, *, <=50K, Married-civ-spouse
[22 - 25], 9, [55 - 60], Private, United-States, Male, White, *, *, <=50K, Married-civ-spouse
26, 10, [15 - 16], *, United-States, Female, White, *, Adm-clerical, <=50K, Never-married
26, 10, [15 - 16], *, United-States, Female, White, *, Adm-clerical, <=50K, Never-married
26, 10, [15 - 16], *, United-States, Female, White, *, Adm-clerical, <=50K, Never-married
44, [10 - 13], [6 - 25], Private, United-States, Female, White, Wife, *, >50K, Married-civ-spouse
44, [10 - 13], [6 - 25], Private, United-States, Female, White, Wife, *, >50K, Married-civ-spouse
44, [10 - 13], [6 - 25], Private, United-States, Female, White, Wife, *, >50K, Married-civ-spouse
23, 9, 72, Private, America, *, White, *, *, <=50K, Never-married
23, 9, 72, Private, America, *, White, *, *, <=50K, Never-married
