age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
[18 - 28], 9, [30 - 41], *, *, *, *, *, *, *, <=50K
[18 - 28], 9, [30 - 41], *, *, *, *, *, *, *, <=50K
[18 - 28], 9, [30 - 41], *, *, *, *, *, *, *, <=50K
[44 - 46], [9 - 10], 40, Self, United-States, *, White, *, *, *, >50K
[44 - 46], [9 - 10], 40, Self, United-States, *, White, *, *, *, <=50K
[44 - 46], [9 - 10], 40, Self, United-States, *, White, *, *, *, >50K
[44 - 46], [9 - 10], 40, Self, United-States, *, White, *, *, *, <=50K
[44 - 46], [9 - 10], 40, Self, United-States, *, White, *, *, *, <=50K
[44 - 46], [9 - 10], 40, Self, United-States, *, White, *, *, *, <=50K
[44 - 46], [9 - 10], 40, Self, United-States, *, White, *, *, *, <=50K
[44 - 46], [9 - 10], 40, Self, United-States, *, White, *, *, *, >50K
[53 - 60], [9 - 10], [35 - 45], Self, United-States, *, *, *, *, *, <=50K
[53 - 60], [9 - 10], [35 - 45], Self, United-States, *, *, *, *, *, >50K
[53 - 60], [9 - 10], [35 - 45], Self, United-States, *, *, *, *, *, >50K
[53 - 60], [9 - 10], [35 - 45], Self, United-States, *, *, *, *, *, <=50K
[53 - 60], [9 - 10], [35 - 45], Self, United-States, *, *, *, *, *, <=50K
[53 - 60], [9 - 10], [35 - 45], Self, United-States, *, *, *, *, *, <=50K
[53 - 60], [9 - 10], [35 - 45], Self, United-States, *, *, *, *, *, >50K
[53 - 60], [9 - 10], [35 - 45], Self, United-States, *, *, *, *, *, <=50K
[57 - 58], [11 - 14], [40 - 42], *, *, *, *, *, *, *, <=50K
[57 - 58], [11 - 14], [40 - 42], *, *, *, *, *, *, *, >50K
[57 - 58], [11 - 14], [40 - 42], *, *, *, *, *, *, *, <=50K
[57 - 58], [11 - 14], [40 - 42], *, *, *, *, *, *, *, >50K
[57 - 58], [11 - 14], [40 - 42], *, *, *, *, *, *, *, >50K
[57 - 58], [11 - 14], [40 - 42], *, *, *, *, *, *, *, <=50K
[57 - 58], [11 - 14], [40 - 42], *, *, *, *, *, *, *, >50K
[57 - 58], [11 - 14], [40 - 42], *, *, *, *, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, White, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, White, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, White, *, *, *, >50K
37, 10, [40 - 45], *, America, *, White, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, White, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, White, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, White, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, White, *, *, *, >50K
[30 - 35], [7 - 9], 40, *, United-States, *, *, *, *, *, <=50K
[30 - 35], [7 - 9], 40, *, United-States, *, *, *, *, *, <=50K
[30 - 35], [7 - 9], 40, *, United-States, *, *, *, *, *, <=50K
[30 - 35], [7 - 9], 40, *, United-States, *, *, *, *, *, <=50K
[30 - 35], [7 - 9], 40, *, United-States, *, *, *, *, *, <=50K
[30 - 35], [7 - 9], 40, *, United-States, *, *, *, *, *, <=50K
[30 - 35], [7 - 9], 40, *, United-States, *, *, *, *, *, <=50K
[30 - 35], [7 - 9], 40, *, United-States, *, *, *, *, *, <=50K
[38 - 42], 9, [35 - 40], Self, *, *, *, *, *, *, <=50K
[38 - 42], 9, [35 - 40], Self, *, *, *, *, *, *, <=50K
[38 - 42], 9, [35 - 40], Self, *, *, *, *, *, *, <=50K
[38 - 42], 9, [35 - 40], Self, *, *, *, *, *, *, >50K
[38 - 42], 9, [35 - 40], Self, *, *, *, *, *, *, <=50K
[38 - 42], 9, [35 - 40], Self, *, *, *, *, *, *, <=50K
[38 - 42], 9, [35 - 40], Self, *, *, *, *, *, *, <=50K
[38 - 42], 9, [35 - 40], Self, *, *, *, *, *, *, <=50K
[27 - 31], [11 - 14], [35 - 45], *, United-States, *, White, *, *, *, <=50K
[27 - 31], [11 - 14], [35 - 45], *, United-States, *, White, *, *, *, <=50K
[27 - 31], [11 - 14], [35 - 45], *, United-States, *, White, *, *, *, <=50K
[27 - 31], [11 - 14], [35 - 45], *, United-States, *, White, *, *, *, <=50K
[27 - 31], [11 - 14], [35 - 45], *, United-States, *, White, *, *, *, <=50K
[27 - 31], [11 - 14], [35 - 45], *, United-States, *, White, *, *, *, >50K
[27 - 31], [11 - 14], [35 - 45], *, United-States, *, White, *, *, *, <=50K
[27 - 31], [11 - 14], [35 - 45], *, United-States, *, White, *, *, *, <=50K
[31 - 35], 9, [30 - 40], Private, United-States, Female, *, *, *, *, <=50K
[31 - 35], 9, [30 - 40], Private, United-States, Female, *, *, *, *, <=50K
[31 - 35], 9, [30 - 40], Private, United-States, Female, *, *, *, *, <=50K
[31 - 35], 9, [30 - 40], Private, United-States, Female, *, *, *, *, >50K
[31 - 35], 9, [30 - 40], Private, United-States, Female, *, *, *, *, <=50K
[31 - 35], 9, [30 - 40], Private, United-States, Female, *, *, *, *, >50K
[31 - 35], 9, [30 - 40], Private, United-States, Female, *, *, *, *, <=50K
[31 - 35], 9, [30 - 40], Private, United-States, Female, *, *, *, *, <=50K
[36 - 46], 9, [24 - 36], *, United-States, *, White, *, *, *, <=50K
[36 - 46], 9, [24 - 36], *, United-States, *, White, *, *, *, <=50K
[36 - 46], 9, [24 - 36], *, United-States, *, White, *, *, *, <=50K
[36 - 46], 9, [24 - 36], *, United-States, *, White, *, *, *, <=50K
[36 - 46], 9, [24 - 36], *, United-States, *, White, *, *, *, <=50K
[36 - 46], 9, [24 - 36], *, United-States, *, White, *, *, *, <=50K
[36 - 46], 9, [24 - 36], *, United-States, *, White, *, *, *, <=50K
[36 - 46], 9, [24 - 36], *, United-States, *, White, *, *, *, <=50K
[64 - 66], [7 - 10], [40 - 55], Self, United-States, Male, *, *, *, *, <=50K
[64 - 66], [7 - 10], [40 - 55], Self, United-States, Male, *, *, *, *, <=50K
[64 - 66], [7 - 10], [40 - 55], Self, United-States, Male, *, *, *, *, <=50K
[64 - 66], [7 - 10], [40 - 55], Self, United-States, Male, *, *, *, *, <=50K
[64 - 66], [7 - 10], [40 - 55], Self, United-States, Male, *, *, *, *, <=50K
[64 - 66], [7 - 10], [40 - 55], Self, United-States, Male, *, *, *, *, <=50K
[64 - 66], [7 - 10], [40 - 55], Self, United-States, Male, *, *, *, *, <=50K
[64 - 66], [7 - 10], [40 - 55], Self, United-States, Male, *, *, *, *, >50K
47, [10 - 11], [38 - 45], *, America, *, *, *, *, *, <=50K
47, [10 - 11], [38 - 45], *, America, *, *, *, *, *, >50K
47, [10 - 11], [38 - 45], *, America, *, *, *, *, *, <=50K
47, [10 - 11], [38 - 45], *, America, *, *, *, *, *, <=50K
47, [10 - 11], [38 - 45], *, America, *, *, *, *, *, <=50K
47, [10 - 11], [38 - 45], *, America, *, *, *, *, *, <=50K
47, [10 - 11], [38 - 45], *, America, *, *, *, *, *, <=50K
47, [10 - 11], [38 - 45], *, America, *, *, *, *, *, <=50K
[71 - 90], [10 - 16], [2 - 48], *, United-States, *, *, *, *, *, <=50K
[71 - 90], [10 - 16], [2 - 48], *, United-States, *, *, *, *, *, >50K
[71 - 90], [10 - 16], [2 - 48], *, United-States, *, *, *, *, *, <=50K
[71 - 90], [10 - 16], [2 - 48], *, United-States, *, *, *, *, *, <=50K
[71 - 90], [10 - 16], [2 - 48], *, United-States, *, *, *, *, *, >50K
[71 - 90], [10 - 16], [2 - 48], *, United-States, *, *, *, *, *, <=50K
[71 - 90], [10 - 16], [2 - 48], *, United-States, *, *, *, *, *, <=50K
[71 - 90], [10 - 16], [2 - 48], *, United-States, *, *, *, *, *, >50K
[18 - 28], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[18 - 28], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[18 - 28], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[18 - 28], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[18 - 28], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[18 - 28], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[18 - 28], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[18 - 28], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[23 - 28], [3 - 10], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 28], [3 - 10], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 28], [3 - 10], [40 - 48], Private, America, *, White, *, *, *, >50K
[23 - 28], [3 - 10], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 28], [3 - 10], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 28], [3 - 10], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 28], [3 - 10], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 28], [3 - 10], [40 - 48], Private, America, *, White, *, *, *, <=50K
[35 - 43], 10, [40 - 60], *, United-States, *, *, *, *, *, <=50K
[35 - 43], 10, [40 - 60], *, United-States, *, *, *, *, *, <=50K
[35 - 43], 10, [40 - 60], *, United-States, *, *, *, *, *, >50K
[35 - 43], 10, [40 - 60], *, United-States, *, *, *, *, *, <=50K
[35 - 43], 10, [40 - 60], *, United-States, *, *, *, *, *, >50K
[35 - 43], 10, [40 - 60], *, United-States, *, *, *, *, *, <=50K
[35 - 43], 10, [40 - 60], *, United-States, *, *, *, *, *, <=50K
[35 - 43], 10, [40 - 60], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 14], [35 - 50], *, *, *, *, *, *, *, <=50K
[53 - 57], [1 - 14], [35 - 50], *, *, *, *, *, *, *, >50K
[53 - 57], [1 - 14], [35 - 50], *, *, *, *, *, *, *, <=50K
[53 - 57], [1 - 14], [35 - 50], *, *, *, *, *, *, *, <=50K
[53 - 57], [1 - 14], [35 - 50], *, *, *, *, *, *, *, <=50K
[53 - 57], [1 - 14], [35 - 50], *, *, *, *, *, *, *, >50K
[53 - 57], [1 - 14], [35 - 50], *, *, *, *, *, *, *, <=50K
[53 - 57], [1 - 14], [35 - 50], *, *, *, *, *, *, *, <=50K
[28 - 33], [15 - 16], [55 - 72], Private, America, *, White, *, *, *, >50K
[28 - 33], [15 - 16], [55 - 72], Private, America, *, White, *, *, *, <=50K
[28 - 33], [15 - 16], [55 - 72], Private, America, *, White, *, *, *, <=50K
[28 - 33], [15 - 16], [55 - 72], Private, America, *, White, *, *, *, <=50K
[28 - 33], [15 - 16], [55 - 72], Private, America, *, White, *, *, *, <=50K
[28 - 33], [15 - 16], [55 - 72], Private, America, *, White, *, *, *, >50K
[28 - 33], [15 - 16], [55 - 72], Private, America, *, White, *, *, *, <=50K
[28 - 33], [15 - 16], [55 - 72], Private, America, *, White, *, *, *, <=50K
50, 14, 98, *, United-States, *, *, *, *, *, <=50K
50, 14, 98, *, United-States, *, *, *, *, *, <=50K
50, 14, 98, *, United-States, *, *, *, *, *, <=50K
50, 14, 98, *, United-States, *, *, *, *, *, <=50K
