age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
[55 - 58], 10, 56, Self, *, *, White, *, *, *, <=50K
[55 - 58], 10, 56, Self, *, *, White, *, *, *, >50K
[55 - 58], 10, 56, Self, *, *, White, *, *, *, >50K
[55 - 58], 10, 56, Self, *, *, White, *, *, *, <=50K
[22 - 25], 9, 41, *, United-States, *, White, Never-married, *, *, <=50K
[22 - 25], 9, 41, *, United-States, *, White, Never-married, *, *, <=50K
[22 - 25], 9, 41, *, United-States, *, White, Never-married, *, *, <=50K
[22 - 25], 9, 41, *, United-States, *, White, Never-married, *, *, <=50K
[22 - 25], 9, 41, *, United-States, *, White, Never-married, *, *, <=50K
[29 - 31], 13, [50 - 56], *, United-States, *, White, *, *, *, >50K
[29 - 31], 13, [50 - 56], *, United-States, *, White, *, *, *, <=50K
[29 - 31], 13, [50 - 56], *, United-States, *, White, *, *, *, <=50K
[29 - 31], 13, [50 - 56], *, United-States, *, White, *, *, *, <=50K
[29 - 31], 13, [50 - 56], *, United-States, *, White, *, *, *, <=50K
[28 - 37], [12 - 13], [60 - 64], Self, United-States, Female, White, *, Not-in-family, *, <=50K
[28 - 37], [12 - 13], [60 - 64], Self, United-States, Female, White, *, Not-in-family, *, <=50K
[28 - 37], [12 - 13], [60 - 64], Self, United-States, Female, White, *, Not-in-family, *, <=50K
[28 - 37], [12 - 13], [60 - 64], Self, United-States, Female, White, *, Not-in-family, *, <=50K
[28 - 37], [12 - 13], [60 - 64], Self, United-States, Female, White, *, Not-in-family, *, <=50K
[38 - 42], 9, [35 - 36], *, United-States, *, White, *, *, *, <=50K
[38 - 42], 9, [35 - 36], *, United-States, *, White, *, *, *, <=50K
[38 - 42], 9, [35 - 36], *, United-States, *, White, *, *, *, <=50K
[38 - 42], 9, [35 - 36], *, United-States, *, White, *, *, *, <=50K
[38 - 42], 9, [35 - 36], *, United-States, *, White, *, *, *, <=50K
46, [12 - 13], [36 - 45], Self, United-States, Female, *, *, Not-in-family, *, <=50K
46, [12 - 13], [36 - 45], Self, United-States, Female, *, *, Not-in-family, *, <=50K
46, [12 - 13], [36 - 45], Self, United-States, Female, *, *, Not-in-family, *, <=50K
46, [12 - 13], [36 - 45], Self, United-States, Female, *, *, Not-in-family, *, <=50K
46, [12 - 13], [36 - 45], Self, United-States, Female, *, *, Not-in-family, *, <=50K
[27 - 30], [11 - 13], [35 - 40], Private, United-States, *, White, *, *, *, <=50K
[27 - 30], [11 - 13], [35 - 40], Private, United-States, *, White, *, *, *, <=50K
[27 - 30], [11 - 13], [35 - 40], Private, United-States, *, White, *, *, *, <=50K
[27 - 30], [11 - 13], [35 - 40], Private, United-States, *, White, *, *, *, <=50K
[27 - 30], [11 - 13], [35 - 40], Private, United-States, *, White, *, *, *, >50K
70, 10, 40, *, United-States, *, White, *, *, *, <=50K
70, 10, 40, *, United-States, *, White, *, *, *, <=50K
70, 10, 40, *, United-States, *, White, *, *, *, >50K
70, 10, 40, *, United-States, *, White, *, *, *, >50K
70, 10, 40, *, United-States, *, White, *, *, *, <=50K
[31 - 34], 9, [30 - 40], Private, United-States, Female, *, *, *, *, <=50K
[31 - 34], 9, [30 - 40], Private, United-States, Female, *, *, *, *, <=50K
[31 - 34], 9, [30 - 40], Private, United-States, Female, *, *, *, *, <=50K
[31 - 34], 9, [30 - 40], Private, United-States, Female, *, *, *, *, <=50K
[31 - 34], 9, [30 - 40], Private, United-States, Female, *, *, *, *, <=50K
[36 - 46], 9, [24 - 28], Self, United-States, *, White, *, *, *, <=50K
[36 - 46], 9, [24 - 28], Self, United-States, *, White, *, *, *, <=50K
[36 - 46], 9, [24 - 28], Self, United-States, *, White, *, *, *, <=50K
[36 - 46], 9, [24 - 28], Self, United-States, *, White, *, *, *, <=50K
[36 - 46], 9, [24 - 28], Self, United-States, *, White, *, *, *, <=50K
47, 10, [38 - 40], *, America, Female, White, *, *, *, <=50K
47, 10, [38 - 40], *, America, Female, White, *, *, *, <=50K
47, 10, [38 - 40], *, America, Female, White, *, *, *, <=50K
47, 10, [38 - 40], *, America, Female, White, *, *, *, <=50K
47, 10, [38 - 40], *, America, Female, White, *, *, *, <=50K
[33 - 40], 13, 40, *, *, Female, *, *, *, *, <=50K
[33 - 40], 13, 40, *, *, Female, *, *, *, *, <=50K
[33 - 40], 13, 40, *, *, Female, *, *, *, *, >50K
[33 - 40], 13, 40, *, *, Female, *, *, *, *, >50K
[33 - 40], 13, 40, *, *, Female, *, *, *, *, <=50K
71, [10 - 12], [2 - 25], *, *, *, *, *, *, *, <=50K
71, [10 - 12], [2 - 25], *, *, *, *, *, *, *, <=50K
71, [10 - 12], [2 - 25], *, *, *, *, *, *, *, <=50K
71, [10 - 12], [2 - 25], *, *, *, *, *, *, *, >50K
71, [10 - 12], [2 - 25], *, *, *, *, *, *, *, <=50K
[28 - 35], 9, [40 - 45], Private, *, *, *, *, *, *, <=50K
[28 - 35], 9, [40 - 45], Private, *, *, *, *, *, *, >50K
[28 - 35], 9, [40 - 45], Private, *, *, *, *, *, *, <=50K
[28 - 35], 9, [40 - 45], Private, *, *, *, *, *, *, <=50K
[28 - 35], 9, [40 - 45], Private, *, *, *, *, *, *, <=50K
[45 - 47], 14, [40 - 45], *, United-States, Male, White, *, *, *, >50K
[45 - 47], 14, [40 - 45], *, United-States, Male, White, *, *, *, <=50K
[45 - 47], 14, [40 - 45], *, United-States, Male, White, *, *, *, <=50K
[45 - 47], 14, [40 - 45], *, United-States, Male, White, *, *, *, <=50K
[45 - 47], 14, [40 - 45], *, United-States, Male, White, *, *, *, <=50K
[18 - 26], [9 - 10], [12 - 16], *, United-States, *, White, Never-married, *, *, <=50K
[18 - 26], [9 - 10], [12 - 16], *, United-States, *, White, Never-married, *, *, <=50K
[18 - 26], [9 - 10], [12 - 16], *, United-States, *, White, Never-married, *, *, <=50K
[18 - 26], [9 - 10], [12 - 16], *, United-States, *, White, Never-married, *, *, <=50K
[18 - 26], [9 - 10], [12 - 16], *, United-States, *, White, Never-married, *, *, <=50K
44, 10, [38 - 45], *, United-States, *, Black, *, *, *, >50K
44, 10, [38 - 45], *, United-States, *, Black, *, *, *, <=50K
44, 10, [38 - 45], *, United-States, *, Black, *, *, *, <=50K
44, 10, [38 - 45], *, United-States, *, Black, *, *, *, <=50K
44, 10, [38 - 45], *, United-States, *, Black, *, *, *, <=50K
58, 16, [1 - 40], *, United-States, *, *, *, *, *, >50K
58, 16, [1 - 40], *, United-States, *, *, *, *, *, <=50K
58, 16, [1 - 40], *, United-States, *, *, *, *, *, >50K
58, 16, [1 - 40], *, United-States, *, *, *, *, *, <=50K
58, 16, [1 - 40], *, United-States, *, *, *, *, *, <=50K
[38 - 41], 10, [28 - 40], *, United-States, Female, *, *, Not-in-family, *, <=50K
[38 - 41], 10, [28 - 40], *, United-States, Female, *, *, Not-in-family, *, <=50K
[38 - 41], 10, [28 - 40], *, United-States, Female, *, *, Not-in-family, *, <=50K
[38 - 41], 10, [28 - 40], *, United-States, Female, *, *, Not-in-family, *, <=50K
[38 - 41], 10, [28 - 40], *, United-States, Female, *, *, Not-in-family, *, <=50K
41, 13, [40 - 50], *, *, *, *, Married-civ-spouse, *, *, <=50K
41, 13, [40 - 50], *, *, *, *, Married-civ-spouse, *, *, >50K
41, 13, [40 - 50], *, *, *, *, Married-civ-spouse, *, *, >50K
41, 13, [40 - 50], *, *, *, *, Married-civ-spouse, *, *, <=50K
41, 13, [40 - 50], *, *, *, *, Married-civ-spouse, *, *, >50K
[23 - 25], [3 - 6], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 25], [3 - 6], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 25], [3 - 6], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 25], [3 - 6], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 25], [3 - 6], [40 - 48], Private, America, *, White, *, *, *, <=50K
[26 - 34], 14, 40, *, *, *, *, *, *, *, <=50K
[26 - 34], 14, 40, *, *, *, *, *, *, *, <=50K
[26 - 34], 14, 40, *, *, *, *, *, *, *, >50K
[26 - 34], 14, 40, *, *, *, *, *, *, *, <=50K
[26 - 34], 14, 40, *, *, *, *, *, *, *, <=50K
[18 - 24], [7 - 9], 40, *, *, *, *, *, *, *, <=50K
[18 - 24], [7 - 9], 40, *, *, *, *, *, *, *, <=50K
[18 - 24], [7 - 9], 40, *, *, *, *, *, *, *, <=50K
[18 - 24], [7 - 9], 40, *, *, *, *, *, *, *, <=50K
[18 - 24], [7 - 9], 40, *, *, *, *, *, *, *, <=50K
90, 9, 40, *, *, *, *, *, *, *, <=50K
90, 9, 40, *, *, *, *, *, *, *, <=50K
90, 9, 40, *, *, *, *, *, *, *, >50K
90, 9, 40, *, *, *, *, *, *, *, <=50K
90, 9, 40, *, *, *, *, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 40], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 40], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 40], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 40], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 40], *, United-States, *, *, *, *, *, <=50K
[33 - 39], 10, 40, *, United-States, *, *, *, *, *, <=50K
[33 - 39], 10, 40, *, United-States, *, *, *, *, *, <=50K
[33 - 39], 10, 40, *, United-States, *, *, *, *, *, >50K
[33 - 39], 10, 40, *, United-States, *, *, *, *, *, <=50K
[33 - 39], 10, 40, *, United-States, *, *, *, *, *, <=50K
[28 - 33], 15, 55, Private, *, Male, White, *, *, *, >50K
[28 - 33], 15, 55, Private, *, Male, White, *, *, *, <=50K
[28 - 33], 15, 55, Private, *, Male, White, *, *, *, <=50K
[28 - 33], 15, 55, Private, *, Male, White, *, *, *, <=50K
[28 - 33], 15, 55, Private, *, Male, White, *, *, *, <=50K
[17 - 33], [5 - 9], 24, Private, United-States, *, White, Never-married, *, *, <=50K
[17 - 33], [5 - 9], 24, Private, United-States, *, White, Never-married, *, *, <=50K
[17 - 33], [5 - 9], 24, Private, United-States, *, White, Never-married, *, *, <=50K
[17 - 33], [5 - 9], 24, Private, United-States, *, White, Never-married, *, *, <=50K
[17 - 33], [5 - 9], 24, Private, United-States, *, White, Never-married, *, *, <=50K
50, 14, 98, *, America, *, *, *, *, *, <=50K
50, 14, 98, *, America, *, *, *, *, *, <=50K
50, 14, 98, *, America, *, *, *, *, *, <=50K
50, 14, 98, *, America, *, *, *, *, *, <=50K
50, 14, 98, *, America, *, *, *, *, *, <=50K
[24 - 27], 10, [48 - 60], *, *, *, *, *, *, manual-labor, >50K
[24 - 27], 10, [48 - 60], *, *, *, *, *, *, manual-labor, <=50K
[24 - 27], 10, [48 - 60], *, *, *, *, *, *, manual-labor, <=50K
[24 - 27], 10, [48 - 60], *, *, *, *, *, *, manual-labor, <=50K
[24 - 27], 10, [48 - 60], *, *, *, *, *, *, manual-labor, <=50K
[22 - 35], 13, [15 - 50], *, *, *, White, *, Not-in-family, *, <=50K
[22 - 35], 13, [15 - 50], *, *, *, White, *, Not-in-family, *, <=50K
[22 - 35], 13, [15 - 50], *, *, *, White, *, Not-in-family, *, >50K
[22 - 35], 13, [15 - 50], *, *, *, White, *, Not-in-family, *, <=50K
[22 - 35], 13, [15 - 50], *, *, *, White, *, Not-in-family, *, <=50K
