age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
30, [5 - 7], 40, Private, America, *, White, *, *, *, <=50K
30, [5 - 7], 40, Private, America, *, White, *, *, *, <=50K
30, [5 - 7], 40, Private, America, *, White, *, *, *, <=50K
30, [5 - 7], 40, Private, America, *, White, *, *, *, <=50K
[57 - 60], 11, [40 - 50], Self, *, *, White, *, *, services, <=50K
[57 - 60], 11, [40 - 50], Self, *, *, White, *, *, services, <=50K
[57 - 60], 11, [40 - 50], Self, *, *, White, *, *, services, <=50K
[57 - 60], 11, [40 - 50], Self, *, *, White, *, *, services, <=50K
[57 - 60], 11, [40 - 50], Self, *, *, White, *, *, services, <=50K
[57 - 60], 11, [40 - 50], Self, *, *, White, *, *, services, >50K
[57 - 60], 11, [40 - 50], Self, *, *, White, *, *, services, <=50K
37, 10, 40, *, America, Female, *, *, *, *, <=50K
37, 10, 40, *, America, Female, *, *, *, *, <=50K
37, 10, 40, *, America, Female, *, *, *, *, <=50K
37, 10, 40, *, America, Female, *, *, *, *, <=50K
37, 10, 40, *, America, Female, *, *, *, *, <=50K
37, 10, 40, *, America, Female, *, *, *, *, <=50K
37, 10, 40, *, America, Female, *, *, *, *, <=50K
[32 - 39], 9, 40, *, United-States, *, *, *, *, *, <=50K
[32 - 39], 9, 40, *, United-States, *, *, *, *, *, <=50K
[32 - 39], 9, 40, *, United-States, *, *, *, *, *, >50K
[32 - 39], 9, 40, *, United-States, *, *, *, *, *, <=50K
[32 - 39], 9, 40, *, United-States, *, *, *, *, *, >50K
[32 - 39], 9, 40, *, United-States, *, *, *, *, *, <=50K
[32 - 39], 9, 40, *, United-States, *, *, *, *, *, <=50K
[31 - 39], 9, 40, *, United-States, Female, White, *, *, *, <=50K
[31 - 39], 9, 40, *, United-States, Female, White, *, *, *, <=50K
[31 - 39], 9, 40, *, United-States, Female, White, *, *, *, >50K
[31 - 39], 9, 40, *, United-States, Female, White, *, *, *, <=50K
[31 - 39], 9, 40, *, United-States, Female, White, *, *, *, <=50K
[31 - 39], 9, 40, *, United-States, Female, White, *, *, *, <=50K
[31 - 39], 9, 40, *, United-States, Female, White, *, *, *, <=50K
49, 11, [40 - 45], *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
49, 11, [40 - 45], *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
49, 11, [40 - 45], *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
49, 11, [40 - 45], *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
49, 11, [40 - 45], *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
49, 11, [40 - 45], *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
49, 11, [40 - 45], *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[38 - 43], 9, [35 - 40], *, United-States, *, White, *, *, *, <=50K
[38 - 43], 9, [35 - 40], *, United-States, *, White, *, *, *, <=50K
[38 - 43], 9, [35 - 40], *, United-States, *, White, *, *, *, <=50K
[38 - 43], 9, [35 - 40], *, United-States, *, White, *, *, *, <=50K
[38 - 43], 9, [35 - 40], *, United-States, *, White, *, *, *, <=50K
[38 - 43], 9, [35 - 40], *, United-States, *, White, *, *, *, <=50K
[38 - 43], 9, [35 - 40], *, United-States, *, White, *, *, *, <=50K
46, [12 - 13], [36 - 50], Private, United-States, Female, *, *, *, *, <=50K
46, [12 - 13], [36 - 50], Private, United-States, Female, *, *, *, *, >50K
46, [12 - 13], [36 - 50], Private, United-States, Female, *, *, *, *, <=50K
46, [12 - 13], [36 - 50], Private, United-States, Female, *, *, *, *, <=50K
46, [12 - 13], [36 - 50], Private, United-States, Female, *, *, *, *, <=50K
46, [12 - 13], [36 - 50], Private, United-States, Female, *, *, *, *, <=50K
46, [12 - 13], [36 - 50], Private, United-States, Female, *, *, *, *, >50K
27, [11 - 12], [35 - 42], Private, United-States, *, White, *, *, *, <=50K
27, [11 - 12], [35 - 42], Private, United-States, *, White, *, *, *, <=50K
27, [11 - 12], [35 - 42], Private, United-States, *, White, *, *, *, <=50K
27, [11 - 12], [35 - 42], Private, United-States, *, White, *, *, *, <=50K
27, [11 - 12], [35 - 42], Private, United-States, *, White, *, *, *, <=50K
27, [11 - 12], [35 - 42], Private, United-States, *, White, *, *, *, <=50K
27, [11 - 12], [35 - 42], Private, United-States, *, White, *, *, *, <=50K
[31 - 45], 9, [30 - 38], Private, United-States, Female, *, *, *, *, <=50K
[31 - 45], 9, [30 - 38], Private, United-States, Female, *, *, *, *, <=50K
[31 - 45], 9, [30 - 38], Private, United-States, Female, *, *, *, *, <=50K
[31 - 45], 9, [30 - 38], Private, United-States, Female, *, *, *, *, <=50K
[31 - 45], 9, [30 - 38], Private, United-States, Female, *, *, *, *, <=50K
[31 - 45], 9, [30 - 38], Private, United-States, Female, *, *, *, *, <=50K
[31 - 45], 9, [30 - 38], Private, United-States, Female, *, *, *, *, <=50K
[64 - 66], [7 - 9], [40 - 55], Self, United-States, *, *, *, *, *, <=50K
[64 - 66], [7 - 9], [40 - 55], Self, United-States, *, *, *, *, *, <=50K
[64 - 66], [7 - 9], [40 - 55], Self, United-States, *, *, *, *, *, <=50K
[64 - 66], [7 - 9], [40 - 55], Self, United-States, *, *, *, *, *, <=50K
[64 - 66], [7 - 9], [40 - 55], Self, United-States, *, *, *, *, *, <=50K
[64 - 66], [7 - 9], [40 - 55], Self, United-States, *, *, *, *, *, <=50K
[64 - 66], [7 - 9], [40 - 55], Self, United-States, *, *, *, *, *, >50K
47, 10, [38 - 40], *, America, *, White, *, *, *, <=50K
47, 10, [38 - 40], *, America, *, White, *, *, *, <=50K
47, 10, [38 - 40], *, America, *, White, *, *, *, <=50K
47, 10, [38 - 40], *, America, *, White, *, *, *, <=50K
47, 10, [38 - 40], *, America, *, White, *, *, *, <=50K
47, 10, [38 - 40], *, America, *, White, *, *, *, <=50K
47, 10, [38 - 40], *, America, *, White, *, *, *, <=50K
71, [10 - 16], [2 - 25], *, *, *, *, *, *, *, <=50K
71, [10 - 16], [2 - 25], *, *, *, *, *, *, *, >50K
71, [10 - 16], [2 - 25], *, *, *, *, *, *, *, <=50K
71, [10 - 16], [2 - 25], *, *, *, *, *, *, *, >50K
71, [10 - 16], [2 - 25], *, *, *, *, *, *, *, <=50K
71, [10 - 16], [2 - 25], *, *, *, *, *, *, *, <=50K
71, [10 - 16], [2 - 25], *, *, *, *, *, *, *, <=50K
[28 - 41], [9 - 10], [40 - 45], Private, *, *, *, *, *, *, <=50K
[28 - 41], [9 - 10], [40 - 45], Private, *, *, *, *, *, *, <=50K
[28 - 41], [9 - 10], [40 - 45], Private, *, *, *, *, *, *, <=50K
[28 - 41], [9 - 10], [40 - 45], Private, *, *, *, *, *, *, <=50K
[28 - 41], [9 - 10], [40 - 45], Private, *, *, *, *, *, *, <=50K
[28 - 41], [9 - 10], [40 - 45], Private, *, *, *, *, *, *, <=50K
[28 - 41], [9 - 10], [40 - 45], Private, *, *, *, *, *, *, <=50K
[18 - 26], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[18 - 26], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[18 - 26], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[18 - 26], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[18 - 26], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[18 - 26], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[18 - 26], [9 - 13], [12 - 20], *, *, *, White, Never-married, *, *, <=50K
[38 - 43], 10, [28 - 60], Self, *, *, *, *, *, *, <=50K
[38 - 43], 10, [28 - 60], Self, *, *, *, *, *, *, <=50K
[38 - 43], 10, [28 - 60], Self, *, *, *, *, *, *, >50K
[38 - 43], 10, [28 - 60], Self, *, *, *, *, *, *, >50K
[38 - 43], 10, [28 - 60], Self, *, *, *, *, *, *, >50K
[38 - 43], 10, [28 - 60], Self, *, *, *, *, *, *, <=50K
[38 - 43], 10, [28 - 60], Self, *, *, *, *, *, *, <=50K
[41 - 47], [13 - 14], 40, *, *, *, *, *, *, *, <=50K
[41 - 47], [13 - 14], 40, *, *, *, *, *, *, *, >50K
[41 - 47], [13 - 14], 40, *, *, *, *, *, *, *, >50K
[41 - 47], [13 - 14], 40, *, *, *, *, *, *, *, >50K
[41 - 47], [13 - 14], 40, *, *, *, *, *, *, *, <=50K
[41 - 47], [13 - 14], 40, *, *, *, *, *, *, *, <=50K
[41 - 47], [13 - 14], 40, *, *, *, *, *, *, *, <=50K
23, [3 - 9], [40 - 48], *, *, *, White, *, *, *, <=50K
23, [3 - 9], [40 - 48], *, *, *, White, *, *, *, <=50K
23, [3 - 9], [40 - 48], *, *, *, White, *, *, *, <=50K
23, [3 - 9], [40 - 48], *, *, *, White, *, *, *, <=50K
23, [3 - 9], [40 - 48], *, *, *, White, *, *, *, <=50K
23, [3 - 9], [40 - 48], *, *, *, White, *, *, *, <=50K
23, [3 - 9], [40 - 48], *, *, *, White, *, *, *, <=50K
[26 - 31], [14 - 16], [40 - 55], *, United-States, *, *, Never-married, *, *, <=50K
[26 - 31], [14 - 16], [40 - 55], *, United-States, *, *, Never-married, *, *, >50K
[26 - 31], [14 - 16], [40 - 55], *, United-States, *, *, Never-married, *, *, <=50K
[26 - 31], [14 - 16], [40 - 55], *, United-States, *, *, Never-married, *, *, <=50K
[26 - 31], [14 - 16], [40 - 55], *, United-States, *, *, Never-married, *, *, <=50K
[26 - 31], [14 - 16], [40 - 55], *, United-States, *, *, Never-married, *, *, <=50K
[26 - 31], [14 - 16], [40 - 55], *, United-States, *, *, Never-married, *, *, <=50K
90, [9 - 15], [40 - 60], Private, United-States, Male, *, *, *, *, <=50K
90, [9 - 15], [40 - 60], Private, United-States, Male, *, *, *, *, <=50K
90, [9 - 15], [40 - 60], Private, United-States, Male, *, *, *, *, >50K
90, [9 - 15], [40 - 60], Private, United-States, Male, *, *, *, *, >50K
90, [9 - 15], [40 - 60], Private, United-States, Male, *, *, *, *, <=50K
90, [9 - 15], [40 - 60], Private, United-States, Male, *, *, *, *, <=50K
90, [9 - 15], [40 - 60], Private, United-States, Male, *, *, *, *, >50K
[19 - 24], 10, [40 - 72], *, America, *, *, *, *, *, <=50K
[19 - 24], 10, [40 - 72], *, America, *, *, *, *, *, >50K
[19 - 24], 10, [40 - 72], *, America, *, *, *, *, *, <=50K
[19 - 24], 10, [40 - 72], *, America, *, *, *, *, *, <=50K
[19 - 24], 10, [40 - 72], *, America, *, *, *, *, *, <=50K
[19 - 24], 10, [40 - 72], *, America, *, *, *, *, *, <=50K
[19 - 24], 10, [40 - 72], *, America, *, *, *, *, *, <=50K
50, 14, 98, *, United-States, *, *, *, *, *, <=50K
50, 14, 98, *, United-States, *, *, *, *, *, <=50K
50, 14, 98, *, United-States, *, *, *, *, *, <=50K
50, 14, 98, *, United-States, *, *, *, *, *, >50K
50, 14, 98, *, United-States, *, *, *, *, *, >50K
50, 14, 98, *, United-States, *, *, *, *, *, <=50K
50, 14, 98, *, United-States, *, *, *, *, *, <=50K
[30 - 57], 7, [19 - 30], Private, United-States, *, *, *, *, services, <=50K
[30 - 57], 7, [19 - 30], Private, United-States, *, *, *, *, services, <=50K
[30 - 57], 7, [19 - 30], Private, United-States, *, *, *, *, services, <=50K
