age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
[37 - 38], 13, 60, Private, United-States, Male, *, *, *, *, >50K
45, 13, 55, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
45, 13, 55, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[25 - 26], [6 - 7], 40, Private, United-States, Male, White, *, *, Craft-repair, <=50K
[25 - 26], [6 - 7], 40, Private, United-States, Male, White, *, *, Craft-repair, <=50K
[31 - 38], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
[31 - 38], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
90, [9 - 10], 40, Self, United-States, Male, *, *, *, services, <=50K
90, [9 - 10], 40, Self, United-States, Male, *, *, *, services, <=50K
[53 - 57], [1 - 2], 35, *, United-States, Female, *, *, Not-in-family, *, <=50K
[53 - 57], [1 - 2], 35, *, United-States, Female, *, *, Not-in-family, *, <=50K
66, 9, 50, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Farming-fishing, <=50K
66, 9, 50, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Farming-fishing, <=50K
65, 9, 40, Private, United-States, *, White, *, *, bureaucracy, <=50K
65, 9, 40, Private, United-States, *, White, *, *, bureaucracy, >50K
35, 7, 40, *, United-States, Male, Black, Separated, Not-in-family, manual-labor, <=50K
35, 7, 40, *, United-States, Male, Black, Separated, Not-in-family, manual-labor, <=50K
41, 9, [38 - 40], Private, United-States, Female, *, Divorced, Unmarried, Sales, <=50K
41, 9, [38 - 40], Private, United-States, Female, *, Divorced, Unmarried, Sales, <=50K
25, 10, 42, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K
25, 10, 42, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K
33, 10, 40, Private, United-States, Female, *, Divorced, *, *, <=50K
33, 10, 40, Private, United-States, Female, *, Divorced, *, *, <=50K
[28 - 29], 15, [55 - 56], *, United-States, Male, White, Never-married, Not-in-family, *, >50K
[28 - 29], 15, [55 - 56], *, United-States, Male, White, Never-married, Not-in-family, *, <=50K
[59 - 62], 9, 40, Gov, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[59 - 62], 9, 40, Gov, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
38, 14, [70 - 80], *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
38, 14, [70 - 80], *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
[23 - 24], 9, 40, *, United-States, Male, White, Never-married, Own-child, *, <=50K
[23 - 24], 9, 40, *, United-States, Male, White, Never-married, Own-child, *, <=50K
[41 - 43], [9 - 10], 20, Self-emp-not-inc, United-States, *, White, Married-civ-spouse, *, *, <=50K
[41 - 43], [9 - 10], 20, Self-emp-not-inc, United-States, *, White, Married-civ-spouse, *, *, <=50K
[32 - 34], 9, [34 - 35], Private, United-States, Female, White, Never-married, Not-in-family, Other-service, <=50K
[32 - 34], 9, [34 - 35], Private, United-States, Female, White, Never-married, Not-in-family, Other-service, <=50K
[40 - 41], 12, 60, Private, United-States, *, White, Married-civ-spouse, *, *, >50K
[40 - 41], 12, 60, Private, United-States, *, White, Married-civ-spouse, *, *, >50K
[41 - 42], 15, 40, Private, United-States, Female, *, Married-civ-spouse, Wife, *, >50K
[41 - 42], 15, 40, Private, United-States, Female, *, Married-civ-spouse, Wife, *, <=50K
59, 6, [30 - 40], Local-gov, United-States, *, *, *, *, *, <=50K
59, 6, [30 - 40], Local-gov, United-States, *, *, *, *, *, <=50K
[19 - 20], 10, 40, *, United-States, Male, White, Never-married, Own-child, *, <=50K
[19 - 20], 10, 40, *, United-States, Male, White, Never-married, Own-child, *, <=50K
[58 - 62], 10, [20 - 24], Private, United-States, *, White, *, Not-in-family, *, <=50K
[58 - 62], 10, [20 - 24], Private, United-States, *, White, *, Not-in-family, *, <=50K
[42 - 45], 9, 40, Self, *, Male, *, Married-civ-spouse, Husband, *, >50K
[42 - 45], 9, 40, Self, *, Male, *, Married-civ-spouse, Husband, *, <=50K
20, 9, 40, Private, United-States, Female, White, Never-married, *, Other-service, <=50K
20, 9, 40, Private, United-States, Female, White, Never-married, *, Other-service, <=50K
[45 - 49], 11, 45, Private, United-States, *, White, *, *, *, <=50K
[45 - 49], 11, 45, Private, United-States, *, White, *, *, *, <=50K
50, 4, 40, Private, America, Male, White, *, *, Craft-repair, <=50K
50, 4, 40, Private, America, Male, White, *, *, Craft-repair, <=50K
36, 13, 40, Self, United-States, Female, *, Divorced, *, Prof-specialty, <=50K
36, 13, 40, Self, United-States, Female, *, Divorced, *, Prof-specialty, >50K
33, 13, 45, Self, United-States, Female, White, Never-married, Not-in-family, *, <=50K
33, 13, 45, Self, United-States, Female, White, Never-married, Not-in-family, *, <=50K
17, 5, 24, Private, United-States, Male, White, Never-married, *, Other-service, <=50K
17, 5, 24, Private, United-States, Male, White, Never-married, *, Other-service, <=50K
50, 14, 98, Self, United-States, Male, White, *, *, *, <=50K
50, 14, 98, Self, United-States, Male, White, *, *, *, <=50K
[27 - 29], 14, [35 - 40], *, United-States, Male, White, Never-married, *, Prof-specialty, <=50K
[27 - 29], 14, [35 - 40], *, United-States, Male, White, Never-married, *, Prof-specialty, <=50K
[30 - 31], 9, 40, Private, United-States, Female, White, Divorced, *, Prof-specialty, <=50K
[30 - 31], 9, 40, Private, United-States, Female, White, Divorced, *, Prof-specialty, <=50K
44, 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, >50K
44, 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
24, 10, 48, Private, United-States, *, White, Married-civ-spouse, *, *, >50K
24, 10, 48, Private, United-States, *, White, Married-civ-spouse, *, *, <=50K
22, 13, 15, Private, *, Female, White, Never-married, Not-in-family, services, <=50K
22, 13, 15, Private, *, Female, White, Never-married, Not-in-family, services, <=50K
[42 - 44], 10, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[42 - 44], 10, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
60, 13, [42 - 45], Private, United-States, Female, White, Divorced, Not-in-family, *, <=50K
60, 13, [42 - 45], Private, United-States, Female, White, Divorced, Not-in-family, *, >50K
57, 14, 40, Gov, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
57, 14, 40, Gov, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 54], 10, 45, Private, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[50 - 54], 10, 45, Private, United-States, Male, White, Divorced, Not-in-family, *, <=50K
65, 9, [16 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
65, 9, [16 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
37, 13, [60 - 64], Self, United-States, Female, White, Divorced, Not-in-family, services, <=50K
37, 13, [60 - 64], Self, United-States, Female, White, Divorced, Not-in-family, services, <=50K
[21 - 25], 10, 25, Private, United-States, Female, *, Never-married, Not-in-family, *, <=50K
[21 - 25], 10, 25, Private, United-States, Female, *, Never-married, Not-in-family, *, <=50K
[31 - 35], 9, 45, Private, United-States, Male, White, *, *, Transport-moving, >50K
[31 - 35], 9, 45, Private, United-States, Male, White, *, *, Transport-moving, <=50K
26, 12, 45, Private, United-States, Male, White, Never-married, Not-in-family, services, <=50K
26, 12, 45, Private, United-States, Male, White, Never-married, Not-in-family, services, <=50K
[41 - 43], 10, 54, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, >50K
[41 - 43], 10, 54, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
34, 14, [35 - 50], Private, *, Male, *, Married-civ-spouse, Husband, *, >50K
34, 14, [35 - 50], Private, *, Male, *, Married-civ-spouse, Husband, *, >50K
[29 - 30], 10, 40, Private, United-States, Female, White, Never-married, *, *, <=50K
[29 - 30], 10, 40, Private, United-States, Female, White, Never-married, *, *, <=50K
43, 10, 50, *, United-States, Female, White, Married-civ-spouse, Wife, *, >50K
43, 10, 50, *, United-States, Female, White, Married-civ-spouse, Wife, *, <=50K
66, 9, 55, *, United-States, Male, White, *, *, Transport-moving, <=50K
66, 9, 55, *, United-States, Male, White, *, *, Transport-moving, <=50K
[17 - 23], 3, 48, Private, Central-America, Male, White, Never-married, *, Other-service, <=50K
[17 - 23], 3, 48, Private, Central-America, Male, White, Never-married, *, Other-service, <=50K
[36 - 38], 9, 40, Gov, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[36 - 38], 9, 40, Gov, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
33, 9, 20, Private, United-States, *, White, Never-married, *, *, <=50K
33, 9, 20, Private, United-States, *, White, Never-married, *, *, <=50K
22, 10, 40, *, United-States, Female, Black, Never-married, Own-child, *, <=50K
22, 10, 40, *, United-States, Female, Black, Never-married, Own-child, *, <=50K
[43 - 44], 13, 42, Self, United-States, Male, White, Never-married, *, *, <=50K
[43 - 44], 13, 42, Self, United-States, Male, White, Never-married, *, *, <=50K
56, 12, [25 - 40], Self, *, Male, White, *, Not-in-family, *, <=50K
56, 12, [25 - 40], Self, *, Male, White, *, Not-in-family, *, <=50K
[31 - 33], 13, 25, Private, United-States, Male, White, Never-married, Own-child, *, <=50K
[31 - 33], 13, 25, Private, United-States, Male, White, Never-married, Own-child, *, <=50K
26, 9, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
26, 9, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
46, [7 - 9], 30, *, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
46, [7 - 9], 30, *, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
40, 11, 40, Private, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
40, 11, 40, Private, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
42, 9, 35, Private, United-States, Female, White, *, *, *, <=50K
42, 9, 35, Private, United-States, Female, White, *, *, *, <=50K
[26 - 27], 5, 40, Self, *, Male, White, *, *, Craft-repair, <=50K
[26 - 27], 5, 40, Self, *, Male, White, *, *, Craft-repair, <=50K
[22 - 23], 9, [55 - 60], Private, United-States, Male, White, *, *, *, <=50K
[22 - 23], 9, [55 - 60], Private, United-States, Male, White, *, *, *, <=50K
26, 10, 15, Gov, United-States, Female, White, Never-married, *, Adm-clerical, <=50K
26, 10, 15, Gov, United-States, Female, White, Never-married, *, Adm-clerical, <=50K
44, 9, 40, Private, United-States, *, Black, *, *, *, <=50K
44, 9, 40, Private, United-States, *, Black, *, *, *, <=50K
[33 - 35], 9, 40, Private, United-States, Female, White, Married-civ-spouse, Wife, *, <=50K
[33 - 35], 9, 40, Private, United-States, Female, White, Married-civ-spouse, Wife, *, >50K
[46 - 49], 14, [30 - 45], Self, United-States, Male, White, *, *, Exec-managerial, <=50K
[46 - 49], 14, [30 - 45], Self, United-States, Male, White, *, *, Exec-managerial, >50K
[46 - 50], 3, 45, Private, United-States, *, White, *, *, Craft-repair, <=50K
[46 - 50], 3, 45, Private, United-States, *, White, *, *, Craft-repair, <=50K
36, 10, 40, Local-gov, United-States, Female, White, *, *, *, <=50K
36, 10, 40, Local-gov, United-States, Female, White, *, *, *, <=50K
29, 9, 40, Private, United-States, Male, White, *, Not-in-family, manual-labor, <=50K
29, 9, 40, Private, United-States, Male, White, *, Not-in-family, manual-labor, <=50K
[44 - 45], 10, [6 - 28], Private, United-States, Female, White, *, *, Adm-clerical, >50K
[44 - 45], 10, [6 - 28], Private, United-States, Female, White, *, *, Adm-clerical, <=50K
52, [13 - 16], [50 - 60], Self, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
52, [13 - 16], [50 - 60], Self, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
[32 - 38], 10, 50, Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[32 - 38], 10, 50, Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
24, 9, 40, *, *, *, *, Never-married, *, manual-labor, <=50K
24, 9, 40, *, *, *, *, Never-married, *, manual-labor, <=50K
[35 - 38], [8 - 9], 50, Self, United-States, Male, White, *, *, Craft-repair, >50K
[35 - 38], [8 - 9], 50, Self, United-States, Male, White, *, *, Craft-repair, <=50K
[34 - 39], 9, 40, *, United-States, Female, White, Divorced, Unmarried, *, <=50K
[34 - 39], 9, 40, *, United-States, Female, White, Divorced, Unmarried, *, <=50K
[33 - 41], [6 - 9], [35 - 40], Private, United-States, Female, White, *, Unmarried, Craft-repair, <=50K
[33 - 41], [6 - 9], [35 - 40], Private, United-States, Female, White, *, Unmarried, Craft-repair, <=50K
25, 9, [60 - 72], Private, America, Male, White, *, *, manual-labor, <=50K
25, 9, [60 - 72], Private, America, Male, White, *, *, manual-labor, <=50K
30, [12 - 13], 25, Private, United-States, Female, White, Married-civ-spouse, Wife, services, >50K
30, [12 - 13], 25, Private, United-States, Female, White, Married-civ-spouse, Wife, services, >50K
[27 - 29], [10 - 11], 40, Private, *, Male, *, *, *, Craft-repair, <=50K
[27 - 29], [10 - 11], 40, Private, *, Male, *, *, *, Craft-repair, <=50K
[34 - 37], 9, 60, *, United-States, *, *, *, *, *, <=50K
[34 - 37], 9, 60, *, United-States, *, *, *, *, *, <=50K
[44 - 46], 9, 40, *, United-States, *, White, *, *, *, >50K
[44 - 46], 9, 40, *, United-States, *, White, *, *, *, <=50K
54, 9, 40, *, United-States, Male, *, *, *, Transport-moving, <=50K
54, 9, 40, *, United-States, Male, *, *, *, Transport-moving, <=50K
[24 - 28], 13, 20, *, United-States, *, White, Never-married, Not-in-family, services, <=50K
[24 - 28], 13, 20, *, United-States, *, White, Never-married, Not-in-family, services, <=50K
[25 - 26], 10, [20 - 35], Private, United-States, Female, *, *, *, *, <=50K
[25 - 26], 10, [20 - 35], Private, United-States, Female, *, *, *, *, <=50K
58, 10, [42 - 58], Private, *, *, White, Divorced, Unmarried, *, <=50K
58, 10, [42 - 58], Private, *, *, White, Divorced, Unmarried, *, >50K
[24 - 29], [13 - 16], 40, Private, United-States, Male, *, Never-married, *, *, <=50K
[24 - 29], [13 - 16], 40, Private, United-States, Male, *, Never-married, *, *, <=50K
[28 - 67], [9 - 15], [45 - 48], Private, United-States, Male, White, *, *, *, <=50K
[28 - 67], [9 - 15], [45 - 48], Private, United-States, Male, White, *, *, *, >50K
