age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
[31 - 34], 9, [30 - 35], Private, United-States, Female, *, *, *, *, <=50K
[31 - 34], 9, [30 - 35], Private, United-States, Female, *, *, *, *, <=50K
[31 - 34], 9, [30 - 35], Private, United-States, Female, *, *, *, *, <=50K
[31 - 34], 9, [30 - 35], Private, United-States, Female, *, *, *, *, <=50K
[36 - 45], 9, [24 - 28], Self, United-States, Female, White, *, *, *, <=50K
[36 - 45], 9, [24 - 28], Self, United-States, Female, White, *, *, *, <=50K
[36 - 45], 9, [24 - 28], Self, United-States, Female, White, *, *, *, <=50K
[36 - 45], 9, [24 - 28], Self, United-States, Female, White, *, *, *, <=50K
[64 - 65], [7 - 9], 40, *, United-States, Male, *, *, *, *, <=50K
[64 - 65], [7 - 9], 40, *, United-States, Male, *, *, *, *, <=50K
[64 - 65], [7 - 9], 40, *, United-States, Male, *, *, *, *, <=50K
[64 - 65], [7 - 9], 40, *, United-States, Male, *, *, *, *, <=50K
47, 10, [38 - 40], *, America, Female, *, *, *, *, <=50K
47, 10, [38 - 40], *, America, Female, *, *, *, *, <=50K
47, 10, [38 - 40], *, America, Female, *, *, *, *, <=50K
47, 10, [38 - 40], *, America, Female, *, *, *, *, <=50K
[33 - 36], 13, 40, *, *, Female, *, *, *, *, <=50K
[33 - 36], 13, 40, *, *, Female, *, *, *, *, <=50K
[33 - 36], 13, 40, *, *, Female, *, *, *, *, >50K
[33 - 36], 13, 40, *, *, Female, *, *, *, *, >50K
[23 - 26], 13, 40, Private, United-States, Male, *, Never-married, Not-in-family, *, <=50K
[23 - 26], 13, 40, Private, United-States, Male, *, Never-married, Not-in-family, *, <=50K
[23 - 26], 13, 40, Private, United-States, Male, *, Never-married, Not-in-family, *, <=50K
[23 - 26], 13, 40, Private, United-States, Male, *, Never-married, Not-in-family, *, <=50K
[71 - 76], [10 - 14], [2 - 20], *, United-States, *, *, *, *, *, <=50K
[71 - 76], [10 - 14], [2 - 20], *, United-States, *, *, *, *, *, <=50K
[71 - 76], [10 - 14], [2 - 20], *, United-States, *, *, *, *, *, <=50K
[71 - 76], [10 - 14], [2 - 20], *, United-States, *, *, *, *, *, <=50K
42, 13, 50, Private, *, *, *, *, *, *, <=50K
42, 13, 50, Private, *, *, *, *, *, *, <=50K
42, 13, 50, Private, *, *, *, *, *, *, >50K
42, 13, 50, Private, *, *, *, *, *, *, >50K
[28 - 30], 9, 40, Private, *, *, *, *, *, *, <=50K
[28 - 30], 9, 40, Private, *, *, *, *, *, *, <=50K
[28 - 30], 9, 40, Private, *, *, *, *, *, *, <=50K
[28 - 30], 9, 40, Private, *, *, *, *, *, *, <=50K
46, 14, 40, *, United-States, *, White, *, *, *, <=50K
46, 14, 40, *, United-States, *, White, *, *, *, <=50K
46, 14, 40, *, United-States, *, White, *, *, *, <=50K
46, 14, 40, *, United-States, *, White, *, *, *, <=50K
[28 - 29], 9, [40 - 45], *, United-States, Male, White, *, *, *, <=50K
[28 - 29], 9, [40 - 45], *, United-States, Male, White, *, *, *, <=50K
[28 - 29], 9, [40 - 45], *, United-States, Male, White, *, *, *, <=50K
[28 - 29], 9, [40 - 45], *, United-States, Male, White, *, *, *, <=50K
[18 - 19], [9 - 10], 12, Private, United-States, Male, White, Never-married, Own-child, *, <=50K
[18 - 19], [9 - 10], 12, Private, United-States, Male, White, Never-married, Own-child, *, <=50K
[18 - 19], [9 - 10], 12, Private, United-States, Male, White, Never-married, Own-child, *, <=50K
[18 - 19], [9 - 10], 12, Private, United-States, Male, White, Never-married, Own-child, *, <=50K
44, 10, [38 - 40], *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
44, 10, [38 - 40], *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
44, 10, [38 - 40], *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
44, 10, [38 - 40], *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[58 - 60], 16, [1 - 45], *, *, *, White, *, *, *, >50K
[58 - 60], 16, [1 - 45], *, *, *, White, *, *, *, <=50K
[58 - 60], 16, [1 - 45], *, *, *, White, *, *, *, <=50K
[58 - 60], 16, [1 - 45], *, *, *, White, *, *, *, >50K
[38 - 41], 10, [28 - 40], *, United-States, Female, *, *, Not-in-family, *, <=50K
[38 - 41], 10, [28 - 40], *, United-States, Female, *, *, Not-in-family, *, <=50K
[38 - 41], 10, [28 - 40], *, United-States, Female, *, *, Not-in-family, *, <=50K
[38 - 41], 10, [28 - 40], *, United-States, Female, *, *, Not-in-family, *, <=50K
[24 - 25], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[24 - 25], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[24 - 25], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[24 - 25], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[41 - 42], 13, 40, *, United-States, *, *, Married-civ-spouse, *, *, <=50K
[41 - 42], 13, 40, *, United-States, *, *, Married-civ-spouse, *, *, >50K
[41 - 42], 13, 40, *, United-States, *, *, Married-civ-spouse, *, *, <=50K
[41 - 42], 13, 40, *, United-States, *, *, Married-civ-spouse, *, *, >50K
23, 3, [40 - 48], Private, Central-America, *, White, *, *, *, <=50K
23, 3, [40 - 48], Private, Central-America, *, White, *, *, *, <=50K
23, 3, [40 - 48], Private, Central-America, *, White, *, *, *, <=50K
23, 3, [40 - 48], Private, Central-America, *, White, *, *, *, <=50K
40, [14 - 15], 55, *, United-States, *, White, Never-married, Not-in-family, *, >50K
40, [14 - 15], 55, *, United-States, *, White, Never-married, Not-in-family, *, >50K
40, [14 - 15], 55, *, United-States, *, White, Never-married, Not-in-family, *, <=50K
40, [14 - 15], 55, *, United-States, *, White, Never-married, Not-in-family, *, <=50K
[26 - 29], [14 - 16], 40, *, United-States, *, White, Never-married, *, Prof-specialty, <=50K
[26 - 29], [14 - 16], 40, *, United-States, *, White, Never-married, *, Prof-specialty, <=50K
[26 - 29], [14 - 16], 40, *, United-States, *, White, Never-married, *, Prof-specialty, <=50K
[26 - 29], [14 - 16], 40, *, United-States, *, White, Never-married, *, Prof-specialty, <=50K
[37 - 42], 9, [35 - 36], *, United-States, Female, White, *, *, *, <=50K
[37 - 42], 9, [35 - 36], *, United-States, Female, White, *, *, *, <=50K
[37 - 42], 9, [35 - 36], *, United-States, Female, White, *, *, *, <=50K
[37 - 42], 9, [35 - 36], *, United-States, Female, White, *, *, *, <=50K
[18 - 20], [7 - 9], 40, Private, United-States, Female, White, Never-married, *, services, <=50K
[18 - 20], [7 - 9], 40, Private, United-States, Female, White, Never-married, *, services, <=50K
[18 - 20], [7 - 9], 40, Private, United-States, Female, White, Never-married, *, services, <=50K
[18 - 20], [7 - 9], 40, Private, United-States, Female, White, Never-married, *, services, <=50K
[35 - 37], 9, 60, *, United-States, *, *, *, *, *, <=50K
[35 - 37], 9, 60, *, United-States, *, *, *, *, *, <=50K
[35 - 37], 9, 60, *, United-States, *, *, *, *, *, <=50K
[35 - 37], 9, 60, *, United-States, *, *, *, *, *, <=50K
[58 - 63], 9, [35 - 45], *, United-States, *, *, Married-civ-spouse, *, *, >50K
[58 - 63], 9, [35 - 45], *, United-States, *, *, Married-civ-spouse, *, *, <=50K
[58 - 63], 9, [35 - 45], *, United-States, *, *, Married-civ-spouse, *, *, <=50K
[58 - 63], 9, [35 - 45], *, United-States, *, *, Married-civ-spouse, *, *, <=50K
[25 - 33], 6, 40, Self, *, *, White, *, *, *, <=50K
[25 - 33], 6, 40, Self, *, *, White, *, *, *, <=50K
[25 - 33], 6, 40, Self, *, *, White, *, *, *, <=50K
[25 - 33], 6, 40, Self, *, *, White, *, *, *, <=50K
90, [9 - 10], [40 - 55], Self, *, *, *, *, *, *, <=50K
90, [9 - 10], [40 - 55], Self, *, *, *, *, *, *, <=50K
90, [9 - 10], [40 - 55], Self, *, *, *, *, *, *, <=50K
90, [9 - 10], [40 - 55], Self, *, *, *, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 40], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 40], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 40], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 40], *, United-States, *, *, *, *, *, <=50K
[41 - 44], 9, [38 - 40], Self, United-States, Female, *, *, *, *, <=50K
[41 - 44], 9, [38 - 40], Self, United-States, Female, *, *, *, *, <=50K
[41 - 44], 9, [38 - 40], Self, United-States, Female, *, *, *, *, >50K
[41 - 44], 9, [38 - 40], Self, United-States, Female, *, *, *, *, <=50K
[33 - 36], 10, 40, *, United-States, Female, *, *, *, *, <=50K
[33 - 36], 10, 40, *, United-States, Female, *, *, *, *, <=50K
[33 - 36], 10, 40, *, United-States, Female, *, *, *, *, <=50K
[33 - 36], 10, 40, *, United-States, Female, *, *, *, *, <=50K
[42 - 45], [9 - 10], 40, *, *, *, *, *, *, *, >50K
[42 - 45], [9 - 10], 40, *, *, *, *, *, *, *, <=50K
[42 - 45], [9 - 10], 40, *, *, *, *, *, *, *, <=50K
[42 - 45], [9 - 10], 40, *, *, *, *, *, *, *, <=50K
45, 11, [45 - 50], Private, United-States, *, *, *, *, *, <=50K
45, 11, [45 - 50], Private, United-States, *, *, *, *, *, >50K
45, 11, [45 - 50], Private, United-States, *, *, *, *, *, <=50K
45, 11, [45 - 50], Private, United-States, *, *, *, *, *, <=50K
[17 - 30], [5 - 9], [24 - 35], Private, United-States, *, White, Never-married, *, Other-service, <=50K
[17 - 30], [5 - 9], [24 - 35], Private, United-States, *, White, Never-married, *, Other-service, <=50K
[17 - 30], [5 - 9], [24 - 35], Private, United-States, *, White, Never-married, *, Other-service, <=50K
[17 - 30], [5 - 9], [24 - 35], Private, United-States, *, White, Never-married, *, Other-service, <=50K
50, 14, 98, Self, *, Male, *, Married-civ-spouse, Husband, *, <=50K
50, 14, 98, Self, *, Male, *, Married-civ-spouse, Husband, *, >50K
50, 14, 98, Self, *, Male, *, Married-civ-spouse, Husband, *, <=50K
50, 14, 98, Self, *, Male, *, Married-civ-spouse, Husband, *, >50K
[24 - 27], 10, [48 - 50], *, *, *, *, *, *, manual-labor, >50K
[24 - 27], 10, [48 - 50], *, *, *, *, *, *, manual-labor, <=50K
[24 - 27], 10, [48 - 50], *, *, *, *, *, *, manual-labor, <=50K
[24 - 27], 10, [48 - 50], *, *, *, *, *, *, manual-labor, <=50K
[22 - 28], 13, [15 - 20], *, *, *, White, Never-married, Not-in-family, services, <=50K
[22 - 28], 13, [15 - 20], *, *, *, White, Never-married, Not-in-family, services, <=50K
[22 - 28], 13, [15 - 20], *, *, *, White, Never-married, Not-in-family, services, <=50K
[22 - 28], 13, [15 - 20], *, *, *, White, Never-married, Not-in-family, services, <=50K
[31 - 35], 9, [45 - 50], *, United-States, *, White, *, *, manual-labor, >50K
[31 - 35], 9, [45 - 50], *, United-States, *, White, *, *, manual-labor, <=50K
[31 - 35], 9, [45 - 50], *, United-States, *, White, *, *, manual-labor, >50K
[31 - 35], 9, [45 - 50], *, United-States, *, White, *, *, manual-labor, <=50K
[33 - 46], [9 - 10], [20 - 25], Self, United-States, *, White, *, *, *, <=50K
[33 - 46], [9 - 10], [20 - 25], Self, United-States, *, White, *, *, *, >50K
[33 - 46], [9 - 10], [20 - 25], Self, United-States, *, White, *, *, *, <=50K
[33 - 46], [9 - 10], [20 - 25], Self, United-States, *, White, *, *, *, <=50K
[31 - 33], 13, 25, Private, United-States, *, White, *, *, *, <=50K
[31 - 33], 13, 25, Private, United-States, *, White, *, *, *, >50K
[31 - 33], 13, 25, Private, United-States, *, White, *, *, *, >50K
[31 - 33], 13, 25, Private, United-States, *, White, *, *, *, <=50K
[22 - 23], 9, [55 - 72], *, *, Male, White, *, *, *, <=50K
[22 - 23], 9, [55 - 72], *, *, Male, White, *, *, *, <=50K
[22 - 23], 9, [55 - 72], *, *, Male, White, *, *, *, <=50K
[22 - 23], 9, [55 - 72], *, *, Male, White, *, *, *, <=50K
[26 - 34], 10, [15 - 40], *, United-States, *, *, *, *, *, <=50K
[26 - 34], 10, [15 - 40], *, United-States, *, *, *, *, *, <=50K
[26 - 34], 10, [15 - 40], *, United-States, *, *, *, *, *, <=50K
[26 - 34], 10, [15 - 40], *, United-States, *, *, *, *, *, <=50K
