age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
[29 - 37], [10 - 11], [58 - 64], *, United-States, *, *, *, *, *, <=50K
[29 - 37], [10 - 11], [58 - 64], *, United-States, *, *, *, *, *, <=50K
[29 - 37], [10 - 11], [58 - 64], *, United-States, *, *, *, *, *, <=50K
[29 - 37], [10 - 11], [58 - 64], *, United-States, *, *, *, *, *, <=50K
[29 - 37], [10 - 11], [58 - 64], *, United-States, *, *, *, *, *, >50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[29 - 50], [13 - 16], [70 - 98], *, *, *, *, *, *, *, >50K
[29 - 50], [13 - 16], [70 - 98], *, *, *, *, *, *, *, >50K
[29 - 50], [13 - 16], [70 - 98], *, *, *, *, *, *, *, <=50K
[29 - 50], [13 - 16], [70 - 98], *, *, *, *, *, *, *, <=50K
[29 - 50], [13 - 16], [70 - 98], *, *, *, *, *, *, *, >50K
[29 - 50], [13 - 16], [70 - 98], *, *, *, *, *, *, *, <=50K
[29 - 50], [13 - 16], [70 - 98], *, *, *, *, *, *, *, <=50K
[29 - 50], [13 - 16], [70 - 98], *, *, *, *, *, *, *, <=50K
[29 - 50], [13 - 16], [70 - 98], *, *, *, *, *, *, *, <=50K
[79 - 90], [10 - 14], [20 - 40], Self, America, *, *, *, *, *, <=50K
[79 - 90], [10 - 14], [20 - 40], Self, America, *, *, *, *, *, >50K
[79 - 90], [10 - 14], [20 - 40], Self, America, *, *, *, *, *, <=50K
[79 - 90], [10 - 14], [20 - 40], Self, America, *, *, *, *, *, <=50K
[79 - 90], [10 - 14], [20 - 40], Self, America, *, *, *, *, *, <=50K
[79 - 90], [10 - 14], [20 - 40], Self, America, *, *, *, *, *, <=50K
[79 - 90], [10 - 14], [20 - 40], Self, America, *, *, *, *, *, <=50K
[79 - 90], [10 - 14], [20 - 40], Self, America, *, *, *, *, *, >50K
[79 - 90], [10 - 14], [20 - 40], Self, America, *, *, *, *, *, <=50K
[18 - 30], 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
[18 - 30], 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
[18 - 30], 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
[18 - 30], 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
[18 - 30], 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
[18 - 30], 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
[18 - 30], 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
[18 - 30], 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
[18 - 30], 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
[44 - 46], [9 - 10], 40, *, United-States, Female, White, *, *, *, >50K
[44 - 46], [9 - 10], 40, *, United-States, Female, White, *, *, *, <=50K
[44 - 46], [9 - 10], 40, *, United-States, Female, White, *, *, *, <=50K
[44 - 46], [9 - 10], 40, *, United-States, Female, White, *, *, *, <=50K
[44 - 46], [9 - 10], 40, *, United-States, Female, White, *, *, *, <=50K
[44 - 46], [9 - 10], 40, *, United-States, Female, White, *, *, *, <=50K
[44 - 46], [9 - 10], 40, *, United-States, Female, White, *, *, *, <=50K
[44 - 46], [9 - 10], 40, *, United-States, Female, White, *, *, *, >50K
[44 - 46], [9 - 10], 40, *, United-States, Female, White, *, *, *, <=50K
[57 - 58], 11, [40 - 50], *, *, *, *, *, *, *, <=50K
[57 - 58], 11, [40 - 50], *, *, *, *, *, *, *, <=50K
[57 - 58], 11, [40 - 50], *, *, *, *, *, *, *, >50K
[57 - 58], 11, [40 - 50], *, *, *, *, *, *, *, >50K
[57 - 58], 11, [40 - 50], *, *, *, *, *, *, *, >50K
[57 - 58], 11, [40 - 50], *, *, *, *, *, *, *, <=50K
[57 - 58], 11, [40 - 50], *, *, *, *, *, *, *, <=50K
[57 - 58], 11, [40 - 50], *, *, *, *, *, *, *, <=50K
[57 - 58], 11, [40 - 50], *, *, *, *, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, *, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, *, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, *, *, *, *, >50K
37, 10, [40 - 45], *, America, *, *, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, *, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, *, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, *, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, *, *, *, *, <=50K
37, 10, [40 - 45], *, America, *, *, *, *, *, >50K
[24 - 30], 9, 40, *, United-States, *, *, *, *, *, <=50K
[24 - 30], 9, 40, *, United-States, *, *, *, *, *, <=50K
[24 - 30], 9, 40, *, United-States, *, *, *, *, *, <=50K
[24 - 30], 9, 40, *, United-States, *, *, *, *, *, <=50K
[24 - 30], 9, 40, *, United-States, *, *, *, *, *, <=50K
[24 - 30], 9, 40, *, United-States, *, *, *, *, *, <=50K
[24 - 30], 9, 40, *, United-States, *, *, *, *, *, <=50K
[24 - 30], 9, 40, *, United-States, *, *, *, *, *, <=50K
[24 - 30], 9, 40, *, United-States, *, *, *, *, *, <=50K
[38 - 44], 9, [35 - 40], *, United-States, *, *, *, *, *, <=50K
[38 - 44], 9, [35 - 40], *, United-States, *, *, *, *, *, <=50K
[38 - 44], 9, [35 - 40], *, United-States, *, *, *, *, *, <=50K
[38 - 44], 9, [35 - 40], *, United-States, *, *, *, *, *, <=50K
[38 - 44], 9, [35 - 40], *, United-States, *, *, *, *, *, <=50K
[38 - 44], 9, [35 - 40], *, United-States, *, *, *, *, *, <=50K
[38 - 44], 9, [35 - 40], *, United-States, *, *, *, *, *, <=50K
[38 - 44], 9, [35 - 40], *, United-States, *, *, *, *, *, <=50K
[38 - 44], 9, [35 - 40], *, United-States, *, *, *, *, *, <=50K
[46 - 47], [12 - 14], [36 - 50], *, *, *, *, *, *, *, <=50K
[46 - 47], [12 - 14], [36 - 50], *, *, *, *, *, *, *, <=50K
[46 - 47], [12 - 14], [36 - 50], *, *, *, *, *, *, *, <=50K
[46 - 47], [12 - 14], [36 - 50], *, *, *, *, *, *, *, >50K
[46 - 47], [12 - 14], [36 - 50], *, *, *, *, *, *, *, <=50K
[46 - 47], [12 - 14], [36 - 50], *, *, *, *, *, *, *, <=50K
[46 - 47], [12 - 14], [36 - 50], *, *, *, *, *, *, *, >50K
[46 - 47], [12 - 14], [36 - 50], *, *, *, *, *, *, *, <=50K
[46 - 47], [12 - 14], [36 - 50], *, *, *, *, *, *, *, <=50K
[27 - 34], [11 - 12], [35 - 40], Private, United-States, Female, White, *, *, *, <=50K
[27 - 34], [11 - 12], [35 - 40], Private, United-States, Female, White, *, *, *, <=50K
[27 - 34], [11 - 12], [35 - 40], Private, United-States, Female, White, *, *, *, <=50K
[27 - 34], [11 - 12], [35 - 40], Private, United-States, Female, White, *, *, *, >50K
[27 - 34], [11 - 12], [35 - 40], Private, United-States, Female, White, *, *, *, <=50K
[27 - 34], [11 - 12], [35 - 40], Private, United-States, Female, White, *, *, *, <=50K
[27 - 34], [11 - 12], [35 - 40], Private, United-States, Female, White, *, *, *, <=50K
[27 - 34], [11 - 12], [35 - 40], Private, United-States, Female, White, *, *, *, >50K
[27 - 34], [11 - 12], [35 - 40], Private, United-States, Female, White, *, *, *, <=50K
[31 - 36], 9, [30 - 45], *, *, *, *, *, *, *, <=50K
[31 - 36], 9, [30 - 45], *, *, *, *, *, *, *, <=50K
[31 - 36], 9, [30 - 45], *, *, *, *, *, *, *, <=50K
[31 - 36], 9, [30 - 45], *, *, *, *, *, *, *, <=50K
[31 - 36], 9, [30 - 45], *, *, *, *, *, *, *, >50K
[31 - 36], 9, [30 - 45], *, *, *, *, *, *, *, <=50K
[31 - 36], 9, [30 - 45], *, *, *, *, *, *, *, <=50K
[31 - 36], 9, [30 - 45], *, *, *, *, *, *, *, <=50K
[31 - 36], 9, [30 - 45], *, *, *, *, *, *, *, <=50K
71, [10 - 16], [2 - 55], *, United-States, *, *, *, *, *, <=50K
71, [10 - 16], [2 - 55], *, United-States, *, *, *, *, *, >50K
71, [10 - 16], [2 - 55], *, United-States, *, *, *, *, *, <=50K
71, [10 - 16], [2 - 55], *, United-States, *, *, *, *, *, >50K
71, [10 - 16], [2 - 55], *, United-States, *, *, *, *, *, <=50K
71, [10 - 16], [2 - 55], *, United-States, *, *, *, *, *, <=50K
71, [10 - 16], [2 - 55], *, United-States, *, *, *, *, *, <=50K
71, [10 - 16], [2 - 55], *, United-States, *, *, *, *, *, <=50K
71, [10 - 16], [2 - 55], *, United-States, *, *, *, *, *, >50K
[18 - 33], [9 - 13], [12 - 20], *, *, *, White, *, *, *, <=50K
[18 - 33], [9 - 13], [12 - 20], *, *, *, White, *, *, *, <=50K
[18 - 33], [9 - 13], [12 - 20], *, *, *, White, *, *, *, <=50K
[18 - 33], [9 - 13], [12 - 20], *, *, *, White, *, *, *, <=50K
[18 - 33], [9 - 13], [12 - 20], *, *, *, White, *, *, *, <=50K
[18 - 33], [9 - 13], [12 - 20], *, *, *, White, *, *, *, <=50K
[18 - 33], [9 - 13], [12 - 20], *, *, *, White, *, *, *, >50K
[18 - 33], [9 - 13], [12 - 20], *, *, *, White, *, *, *, <=50K
[18 - 33], [9 - 13], [12 - 20], *, *, *, White, *, *, *, <=50K
[38 - 41], [10 - 13], [28 - 50], *, *, *, *, *, *, *, <=50K
[38 - 41], [10 - 13], [28 - 50], *, *, *, *, *, *, *, <=50K
[38 - 41], [10 - 13], [28 - 50], *, *, *, *, *, *, *, >50K
[38 - 41], [10 - 13], [28 - 50], *, *, *, *, *, *, *, <=50K
[38 - 41], [10 - 13], [28 - 50], *, *, *, *, *, *, *, >50K
[38 - 41], [10 - 13], [28 - 50], *, *, *, *, *, *, *, <=50K
[38 - 41], [10 - 13], [28 - 50], *, *, *, *, *, *, *, <=50K
[38 - 41], [10 - 13], [28 - 50], *, *, *, *, *, *, *, <=50K
[38 - 41], [10 - 13], [28 - 50], *, *, *, *, *, *, *, <=50K
[23 - 33], [3 - 7], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 33], [3 - 7], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 33], [3 - 7], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 33], [3 - 7], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 33], [3 - 7], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 33], [3 - 7], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 33], [3 - 7], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 33], [3 - 7], [40 - 48], Private, America, *, White, *, *, *, <=50K
[23 - 33], [3 - 7], [40 - 48], Private, America, *, White, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 55], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 55], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 55], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 55], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 9], [35 - 55], *, United-States, *, *, *, *, *, <=50K
