age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
[37 - 38], 10, [42 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[41 - 42], 13, 40, Self, United-States, Female, *, *, *, *, <=50K
[41 - 42], 13, 40, Self, United-States, Female, *, *, *, *, <=50K
[41 - 42], 13, 40, Self, United-States, Female, *, *, *, *, <=50K
[58 - 76], 16, [1 - 40], *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[58 - 76], 16, [1 - 40], *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[58 - 76], 16, [1 - 40], *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[38 - 45], 10, 28, *, United-States, Female, *, Divorced, Not-in-family, *, <=50K
[38 - 45], 10, 28, *, United-States, Female, *, Divorced, Not-in-family, *, <=50K
[38 - 45], 10, 28, *, United-States, Female, *, Divorced, Not-in-family, *, <=50K
[24 - 25], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[24 - 25], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[24 - 25], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[41 - 43], 13, [40 - 45], *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[41 - 43], 13, [40 - 45], *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[41 - 43], 13, [40 - 45], *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
23, 3, 40, Private, Central-America, *, White, *, *, *, <=50K
23, 3, 40, Private, Central-America, *, White, *, *, *, <=50K
23, 3, 40, Private, Central-America, *, White, *, *, *, <=50K
36, 10, 40, Private, United-States, *, *, *, Not-in-family, *, <=50K
36, 10, 40, Private, United-States, *, *, *, Not-in-family, *, <=50K
36, 10, 40, Private, United-States, *, *, *, Not-in-family, *, <=50K
24, 9, 40, *, *, Male, White, Never-married, *, *, <=50K
24, 9, 40, *, *, Male, White, Never-married, *, *, <=50K
24, 9, 40, *, *, Male, White, Never-married, *, *, <=50K
[26 - 36], 14, 40, *, United-States, *, White, Never-married, *, Prof-specialty, <=50K
[26 - 36], 14, 40, *, United-States, *, White, Never-married, *, Prof-specialty, <=50K
[26 - 36], 14, 40, *, United-States, *, White, Never-married, *, Prof-specialty, <=50K
42, 10, 40, Gov, United-States, Female, White, *, *, *, <=50K
42, 10, 40, Gov, United-States, Female, White, *, *, *, <=50K
42, 10, 40, Gov, United-States, Female, White, *, *, *, <=50K
[37 - 41], 9, [35 - 40], *, United-States, Female, White, Divorced, Unmarried, *, <=50K
[37 - 41], 9, [35 - 40], *, United-States, Female, White, Divorced, Unmarried, *, <=50K
[37 - 41], 9, [35 - 40], *, United-States, Female, White, Divorced, Unmarried, *, <=50K
[18 - 19], [7 - 9], 40, Private, United-States, Female, White, Never-married, *, services, <=50K
[18 - 19], [7 - 9], 40, Private, United-States, Female, White, Never-married, *, services, <=50K
[18 - 19], [7 - 9], 40, Private, United-States, Female, White, Never-married, *, services, <=50K
36, 13, [36 - 40], Self, United-States, *, *, *, *, services, >50K
36, 13, [36 - 40], Self, United-States, *, *, *, *, services, <=50K
36, 13, [36 - 40], Self, United-States, *, *, *, *, services, >50K
[35 - 37], 9, 60, *, United-States, *, *, *, *, *, <=50K
[35 - 37], 9, 60, *, United-States, *, *, *, *, *, <=50K
[35 - 37], 9, 60, *, United-States, *, *, *, *, *, <=50K
17, 7, 12, Private, United-States, *, White, Never-married, *, services, <=50K
17, 7, 12, Private, United-States, *, White, Never-married, *, services, <=50K
17, 7, 12, Private, United-States, *, White, Never-married, *, services, <=50K
[44 - 45], 9, 40, *, United-States, Male, Black, Married-civ-spouse, Husband, *, <=50K
[44 - 45], 9, 40, *, United-States, Male, Black, Married-civ-spouse, Husband, *, <=50K
[44 - 45], 9, 40, *, United-States, Male, Black, Married-civ-spouse, Husband, *, <=50K
[37 - 38], 13, 60, Self, United-States, *, *, *, *, *, >50K
[37 - 38], 13, 60, Self, United-States, *, *, *, *, *, <=50K
[37 - 38], 13, 60, Self, United-States, *, *, *, *, *, >50K
90, 9, [40 - 55], Self, United-States, Male, *, *, *, *, <=50K
90, 9, [40 - 55], Self, United-States, Male, *, *, *, *, <=50K
90, 9, [40 - 55], Self, United-States, Male, *, *, *, *, <=50K
[53 - 57], [1 - 2], [35 - 40], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 2], [35 - 40], *, United-States, *, *, *, *, *, <=50K
[53 - 57], [1 - 2], [35 - 40], *, United-States, *, *, *, *, *, <=50K
[35 - 36], [7 - 9], 40, *, United-States, Male, Black, *, *, *, <=50K
[35 - 36], [7 - 9], 40, *, United-States, Male, Black, *, *, *, <=50K
[35 - 36], [7 - 9], 40, *, United-States, Male, Black, *, *, *, <=50K
41, 9, [38 - 40], Private, United-States, Female, *, *, Unmarried, *, <=50K
41, 9, [38 - 40], Private, United-States, Female, *, *, Unmarried, *, <=50K
41, 9, [38 - 40], Private, United-States, Female, *, *, Unmarried, *, <=50K
25, 10, 42, Private, United-States, *, White, Never-married, *, *, <=50K
25, 10, 42, Private, United-States, *, White, Never-married, *, *, <=50K
25, 10, 42, Private, United-States, *, White, Never-married, *, *, <=50K
[33 - 34], 10, 40, *, United-States, Female, *, *, *, *, <=50K
[33 - 34], 10, 40, *, United-States, Female, *, *, *, *, <=50K
[33 - 34], 10, 40, *, United-States, Female, *, *, *, *, <=50K
[28 - 33], 15, 55, Private, United-States, Male, White, *, *, *, >50K
[28 - 33], 15, 55, Private, United-States, Male, White, *, *, *, >50K
[28 - 33], 15, 55, Private, United-States, Male, White, *, *, *, >50K
[59 - 63], 9, [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[59 - 63], 9, [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[59 - 63], 9, [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[40 - 41], [12 - 14], [60 - 65], Private, United-States, *, White, Married-civ-spouse, *, *, >50K
[40 - 41], [12 - 14], [60 - 65], Private, United-States, *, White, Married-civ-spouse, *, *, >50K
[40 - 41], [12 - 14], [60 - 65], Private, United-States, *, White, Married-civ-spouse, *, *, >50K
41, [15 - 16], 40, *, United-States, *, White, *, *, *, >50K
41, [15 - 16], 40, *, United-States, *, White, *, *, *, >50K
41, [15 - 16], 40, *, United-States, *, White, *, *, *, <=50K
[19 - 27], 10, 40, *, *, *, *, Never-married, Own-child, *, <=50K
[19 - 27], 10, 40, *, *, *, *, Never-married, Own-child, *, <=50K
[19 - 27], 10, 40, *, *, *, *, Never-married, Own-child, *, <=50K
[42 - 44], [9 - 10], 40, *, *, Male, *, *, *, manual-labor, >50K
[42 - 44], [9 - 10], 40, *, *, Male, *, *, *, manual-labor, >50K
[42 - 44], [9 - 10], 40, *, *, Male, *, *, *, manual-labor, <=50K
[45 - 50], 11, 45, Private, United-States, *, *, *, Not-in-family, *, <=50K
[45 - 50], 11, 45, Private, United-States, *, *, *, Not-in-family, *, <=50K
[45 - 50], 11, 45, Private, United-States, *, *, *, Not-in-family, *, <=50K
[50 - 52], [4 - 9], [40 - 45], Private, United-States, *, White, Divorced, *, manual-labor, <=50K
[50 - 52], [4 - 9], [40 - 45], Private, United-States, *, White, Divorced, *, manual-labor, <=50K
[50 - 52], [4 - 9], [40 - 45], Private, United-States, *, White, Divorced, *, manual-labor, <=50K
33, 13, 45, Self, United-States, *, White, Never-married, Not-in-family, *, <=50K
33, 13, 45, Self, United-States, *, White, Never-married, Not-in-family, *, <=50K
33, 13, 45, Self, United-States, *, White, Never-married, Not-in-family, *, <=50K
[33 - 34], 9, 40, *, United-States, Female, White, *, *, manual-labor, >50K
[33 - 34], 9, 40, *, United-States, Female, White, *, *, manual-labor, <=50K
[33 - 34], 9, 40, *, United-States, Female, White, *, *, manual-labor, <=50K
[17 - 27], 5, [24 - 40], Self, *, Male, White, *, *, *, <=50K
[17 - 27], 5, [24 - 40], Self, *, Male, White, *, *, *, <=50K
[17 - 27], 5, [24 - 40], Self, *, Male, White, *, *, *, <=50K
50, 14, 98, Self, United-States, Male, White, *, *, *, <=50K
50, 14, 98, Self, United-States, Male, White, *, *, *, <=50K
50, 14, 98, Self, United-States, Male, White, *, *, *, >50K
[24 - 32], 10, [48 - 50], Private, United-States, *, White, Married-civ-spouse, *, *, >50K
[24 - 32], 10, [48 - 50], Private, United-States, *, White, Married-civ-spouse, *, *, >50K
[24 - 32], 10, [48 - 50], Private, United-States, *, White, Married-civ-spouse, *, *, <=50K
[22 - 24], 13, [15 - 20], Private, *, Female, White, Never-married, Not-in-family, services, <=50K
[22 - 24], 13, [15 - 20], Private, *, Female, White, Never-married, Not-in-family, services, <=50K
[22 - 24], 13, [15 - 20], Private, *, Female, White, Never-married, Not-in-family, services, <=50K
60, 13, [42 - 45], Private, *, Female, White, Divorced, *, *, <=50K
60, 13, [42 - 45], Private, *, Female, White, Divorced, *, *, >50K
60, 13, [42 - 45], Private, *, Female, White, Divorced, *, *, <=50K
[43 - 47], 9, 40, *, United-States, *, *, *, *, Adm-clerical, <=50K
[43 - 47], 9, 40, *, United-States, *, *, *, *, Adm-clerical, <=50K
[43 - 47], 9, 40, *, United-States, *, *, *, *, Adm-clerical, <=50K
[46 - 56], 12, [33 - 35], Private, *, *, White, *, Not-in-family, services, <=50K
[46 - 56], 12, [33 - 35], Private, *, *, White, *, Not-in-family, services, <=50K
[46 - 56], 12, [33 - 35], Private, *, *, White, *, Not-in-family, services, <=50K
[41 - 45], 10, [54 - 58], Self, United-States, Male, White, *, *, manual-labor, >50K
[41 - 45], 10, [54 - 58], Self, United-States, Male, White, *, *, manual-labor, >50K
[41 - 45], 10, [54 - 58], Self, United-States, Male, White, *, *, manual-labor, >50K
34, 14, [35 - 45], Private, *, Male, *, *, *, *, >50K
34, 14, [35 - 45], Private, *, Male, *, *, *, *, <=50K
34, 14, [35 - 45], Private, *, Male, *, *, *, *, <=50K
[62 - 67], [9 - 11], [24 - 25], Self, United-States, *, White, *, *, *, <=50K
[62 - 67], [9 - 11], [24 - 25], Self, United-States, *, White, *, *, *, <=50K
[62 - 67], [9 - 11], [24 - 25], Self, United-States, *, White, *, *, *, <=50K
35, 9, [45 - 50], Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
35, 9, [45 - 50], Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, >50K
35, 9, [45 - 50], Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
43, 10, 50, *, United-States, Female, White, Married-civ-spouse, Wife, *, >50K
43, 10, 50, *, United-States, Female, White, Married-civ-spouse, Wife, *, <=50K
43, 10, 50, *, United-States, Female, White, Married-civ-spouse, Wife, *, <=50K
[17 - 22], [3 - 9], [48 - 55], Private, America, Male, White, *, *, *, <=50K
[17 - 22], [3 - 9], [48 - 55], Private, America, Male, White, *, *, *, <=50K
[17 - 22], [3 - 9], [48 - 55], Private, America, Male, White, *, *, *, <=50K
[33 - 34], 9, [20 - 40], Private, United-States, *, White, *, Not-in-family, *, <=50K
[33 - 34], 9, [20 - 40], Private, United-States, *, White, *, Not-in-family, *, <=50K
[33 - 34], 9, [20 - 40], Private, United-States, *, White, *, Not-in-family, *, <=50K
[46 - 54], [7 - 9], [30 - 40], *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
[46 - 54], [7 - 9], [30 - 40], *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
[46 - 54], [7 - 9], [30 - 40], *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
26, 10, [15 - 16], *, United-States, Female, White, Never-married, *, Adm-clerical, <=50K
26, 10, [15 - 16], *, United-States, Female, White, Never-married, *, Adm-clerical, <=50K
26, 10, [15 - 16], *, United-States, Female, White, Never-married, *, Adm-clerical, <=50K
44, 10, [6 - 40], Self, United-States, *, *, *, *, *, >50K
44, 10, [6 - 40], Self, United-States, *, *, *, *, *, <=50K
44, 10, [6 - 40], Self, United-States, *, *, *, *, *, <=50K
[30 - 33], [7 - 9], [19 - 35], Private, United-States, Female, White, Never-married, *, *, <=50K
[30 - 33], [7 - 9], [19 - 35], Private, United-States, Female, White, Never-married, *, *, <=50K
[30 - 33], [7 - 9], [19 - 35], Private, United-States, Female, White, Never-married, *, *, <=50K
29, 9, [40 - 60], Private, United-States, Male, White, *, *, manual-labor, <=50K
29, 9, [40 - 60], Private, United-States, Male, White, *, *, manual-labor, <=50K
29, 9, [40 - 60], Private, United-States, Male, White, *, *, manual-labor, <=50K
[23 - 30], [9 - 13], 72, *, America, *, White, *, *, *, <=50K
[23 - 30], [9 - 13], 72, *, America, *, White, *, *, *, >50K
[23 - 30], [9 - 13], 72, *, America, *, White, *, *, *, <=50K
[30 - 33], 13, [16 - 20], Private, United-States, *, White, *, *, *, >50K
[30 - 33], 13, [16 - 20], Private, United-States, *, White, *, *, *, <=50K
