age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
[36 - 38], 40, Private, America, *, White, Divorced, *, *, <=50K, 10
[36 - 38], 40, Private, America, *, White, Divorced, *, *, <=50K, 10
[36 - 38], 40, Private, America, *, White, Divorced, *, *, <=50K, 10
[36 - 38], 40, Private, America, *, White, Divorced, *, *, <=50K, 13
18, 12, Private, United-States, *, White, Never-married, Own-child, services, <=50K, 9
18, 12, Private, United-States, *, White, Never-married, Own-child, services, <=50K, 7
18, 12, Private, United-States, *, White, Never-married, Own-child, services, <=50K, 7
18, 12, Private, United-States, *, White, Never-married, Own-child, services, <=50K, 7
44, [38 - 40], *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 10
44, [38 - 40], *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 9
44, [38 - 40], *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 10
44, [38 - 40], *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 11
[30 - 33], 45, Self, United-States, *, *, *, Not-in-family, *, <=50K, 10
[30 - 33], 45, Self, United-States, *, *, *, Not-in-family, *, <=50K, 13
[30 - 33], 45, Self, United-States, *, *, *, Not-in-family, *, <=50K, 9
[30 - 33], 45, Self, United-States, *, *, *, Not-in-family, *, <=50K, 13
41, 40, Self, United-States, Female, White, *, *, *, *, 13
41, 40, Self, United-States, Female, White, *, *, *, *, 15
41, 40, Self, United-States, Female, White, *, *, *, *, 13
41, 40, Self, United-States, Female, White, *, *, *, *, 9
[24 - 26], 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
[24 - 26], 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
[24 - 26], 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
[24 - 26], 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
[41 - 43], 24, *, United-States, *, *, *, *, *, <=50K, 13
[41 - 43], 24, *, United-States, *, *, *, *, *, <=50K, 9
[41 - 43], 24, *, United-States, *, *, *, *, *, <=50K, 10
[41 - 43], 24, *, United-States, *, *, *, *, *, <=50K, 10
23, 40, Private, America, *, White, *, *, *, <=50K, 3
23, 40, Private, America, *, White, *, *, *, <=50K, 9
23, 40, Private, America, *, White, *, *, *, <=50K, 3
23, 40, Private, America, *, White, *, *, *, <=50K, 3
[40 - 44], [55 - 60], *, United-States, *, *, *, *, *, >50K, 14
[40 - 44], [55 - 60], *, United-States, *, *, *, *, *, >50K, 13
[40 - 44], [55 - 60], *, United-States, *, *, *, *, *, >50K, 10
[40 - 44], [55 - 60], *, United-States, *, *, *, *, *, >50K, 10
42, 40, *, United-States, Female, White, *, *, *, <=50K, 10
42, 40, *, United-States, Female, White, *, *, *, <=50K, 10
42, 40, *, United-States, Female, White, *, *, *, <=50K, 9
42, 40, *, United-States, Female, White, *, *, *, <=50K, 10
[37 - 42], [35 - 36], *, United-States, Female, White, *, *, *, <=50K, 9
[37 - 42], [35 - 36], *, United-States, Female, White, *, *, *, <=50K, 9
[37 - 42], [35 - 36], *, United-States, Female, White, *, *, *, <=50K, 9
[37 - 42], [35 - 36], *, United-States, Female, White, *, *, *, <=50K, 9
36, [36 - 40], *, *, *, *, *, *, *, *, 13
36, [36 - 40], *, *, *, *, *, *, *, *, 14
36, [36 - 40], *, *, *, *, *, *, *, *, 13
36, [36 - 40], *, *, *, *, *, *, *, *, 14
[58 - 62], [35 - 40], Self, United-States, *, White, Married-civ-spouse, *, *, >50K, 9
[58 - 62], [35 - 40], Self, United-States, *, White, Married-civ-spouse, *, *, >50K, 9
[58 - 62], [35 - 40], Self, United-States, *, White, Married-civ-spouse, *, *, >50K, 14
[58 - 62], [35 - 40], Self, United-States, *, White, Married-civ-spouse, *, *, >50K, 9
35, 40, *, United-States, *, *, *, *, *, <=50K, 10
35, 40, *, United-States, *, *, *, *, *, <=50K, 7
35, 40, *, United-States, *, *, *, *, *, <=50K, 9
35, 40, *, United-States, *, *, *, *, *, <=50K, 9
[60 - 64], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
[60 - 64], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
[60 - 64], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
[60 - 64], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
90, [40 - 48], Private, United-States, *, *, *, *, *, *, 9
90, [40 - 48], Private, United-States, *, *, *, *, *, *, 9
90, [40 - 48], Private, United-States, *, *, *, *, *, *, 7
90, [40 - 48], Private, United-States, *, *, *, *, *, *, 15
[18 - 19], 40, *, United-States, *, *, Never-married, *, *, <=50K, 9
[18 - 19], 40, *, United-States, *, *, Never-married, *, *, <=50K, 10
[18 - 19], 40, *, United-States, *, *, Never-married, *, *, <=50K, 9
[18 - 19], 40, *, United-States, *, *, Never-married, *, *, <=50K, 9
66, [50 - 55], Self, United-States, Male, White, *, *, *, *, 9
66, [50 - 55], Self, United-States, Male, White, *, *, *, *, 9
66, [50 - 55], Self, United-States, Male, White, *, *, *, *, 9
66, [50 - 55], Self, United-States, Male, White, *, *, *, *, 10
[41 - 44], [38 - 42], Self, United-States, *, *, *, *, *, <=50K, 9
[41 - 44], [38 - 42], Self, United-States, *, *, *, *, *, <=50K, 13
[41 - 44], [38 - 42], Self, United-States, *, *, *, *, *, <=50K, 12
[41 - 44], [38 - 42], Self, United-States, *, *, *, *, *, <=50K, 9
[28 - 29], [55 - 60], *, United-States, Male, White, *, *, *, *, 15
[28 - 29], [55 - 60], *, United-States, Male, White, *, *, *, *, 13
[28 - 29], [55 - 60], *, United-States, Male, White, *, *, *, *, 13
[28 - 29], [55 - 60], *, United-States, Male, White, *, *, *, *, 9
[59 - 67], 30, *, United-States, Female, *, *, *, services, <=50K, 6
[59 - 67], 30, *, United-States, Female, *, *, *, services, <=50K, 9
[59 - 67], 30, *, United-States, Female, *, *, *, services, <=50K, 11
[59 - 67], 30, *, United-States, Female, *, *, *, services, <=50K, 2
58, [20 - 30], Self, *, Male, White, *, *, *, <=50K, 10
58, [20 - 30], Self, *, Male, White, *, *, *, <=50K, 12
58, [20 - 30], Self, *, Male, White, *, *, *, <=50K, 14
58, [20 - 30], Self, *, Male, White, *, *, *, <=50K, 9
50, 98, Self, United-States, *, White, *, *, *, <=50K, 14
50, 98, Self, United-States, *, White, *, *, *, <=50K, 9
50, 98, Self, United-States, *, White, *, *, *, <=50K, 14
50, 98, Self, United-States, *, White, *, *, *, <=50K, 11
[24 - 26], [48 - 55], Private, United-States, *, White, *, *, *, *, 10
[24 - 26], [48 - 55], Private, United-States, *, White, *, *, *, *, 12
[24 - 26], [48 - 55], Private, United-States, *, White, *, *, *, *, 9
[24 - 26], [48 - 55], Private, United-States, *, White, *, *, *, *, 9
[34 - 35], [45 - 50], *, United-States, *, *, *, *, *, *, 12
[34 - 35], [45 - 50], *, United-States, *, *, *, *, *, *, 9
[34 - 35], [45 - 50], *, United-States, *, *, *, *, *, *, 8
[34 - 35], [45 - 50], *, United-States, *, *, *, *, *, *, 13
24, 40, *, *, *, *, *, *, *, <=50K, 10
24, 40, *, *, *, *, *, *, *, <=50K, 9
24, 40, *, *, *, *, *, *, *, <=50K, 9
24, 40, *, *, *, *, *, *, *, <=50K, 13
[17 - 23], [48 - 72], Private, America, Male, White, *, *, *, <=50K, 3
[17 - 23], [48 - 72], Private, America, Male, White, *, *, *, <=50K, 9
[17 - 23], [48 - 72], Private, America, Male, White, *, *, *, <=50K, 9
[17 - 23], [48 - 72], Private, America, Male, White, *, *, *, <=50K, 9
33, [20 - 25], Private, United-States, *, White, Never-married, *, *, <=50K, 9
33, [20 - 25], Private, United-States, *, White, Never-married, *, *, <=50K, 13
33, [20 - 25], Private, United-States, *, White, Never-married, *, *, <=50K, 7
33, [20 - 25], Private, United-States, *, White, Never-married, *, *, <=50K, 13
[22 - 29], 40, *, *, *, *, *, *, *, <=50K, 10
[22 - 29], 40, *, *, *, *, *, *, *, <=50K, 5
[22 - 29], 40, *, *, *, *, *, *, *, <=50K, 9
[22 - 29], 40, *, *, *, *, *, *, *, <=50K, 9
46, [30 - 46], *, America, *, *, *, *, *, <=50K, 7
46, [30 - 46], *, America, *, *, *, *, *, <=50K, 3
46, [30 - 46], *, America, *, *, *, *, *, <=50K, 9
46, [30 - 46], *, America, *, *, *, *, *, <=50K, 7
57, [45 - 60], Private, United-States, *, *, *, *, *, *, 13
57, [45 - 60], Private, United-States, *, *, *, *, *, *, 9
57, [45 - 60], Private, United-States, *, *, *, *, *, *, 12
57, [45 - 60], Private, United-States, *, *, *, *, *, *, 11
[26 - 30], [15 - 20], *, United-States, *, White, *, *, *, *, 10
[26 - 30], [15 - 20], *, United-States, *, White, *, *, *, *, 10
[26 - 30], [15 - 20], *, United-States, *, White, *, *, *, *, 13
[26 - 30], [15 - 20], *, United-States, *, White, *, *, *, *, 13
44, [6 - 60], *, United-States, *, *, *, *, *, *, 10
44, [6 - 60], *, United-States, *, *, *, *, *, *, 9
44, [6 - 60], *, United-States, *, *, *, *, *, *, 5
44, [6 - 60], *, United-States, *, *, *, *, *, *, 10
