age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
[31 - 36], 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 10
[31 - 36], 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 14
[31 - 36], 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 10
[31 - 36], 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 9
[24 - 26], 40, Private, United-States, Male, White, *, *, *, <=50K, 13
[24 - 26], 40, Private, United-States, Male, White, *, *, *, <=50K, 10
[24 - 26], 40, Private, United-States, Male, White, *, *, *, <=50K, 9
[24 - 26], 40, Private, United-States, Male, White, *, *, *, <=50K, 7
[24 - 26], 40, Private, United-States, Male, White, *, *, *, <=50K, 9
[24 - 26], 40, Private, United-States, Male, White, *, *, *, <=50K, 9
[24 - 26], 40, Private, United-States, Male, White, *, *, *, <=50K, 10
[22 - 25], [41 - 42], Private, America, *, *, *, *, *, <=50K, 9
[22 - 25], [41 - 42], Private, America, *, *, *, *, *, <=50K, 3
[22 - 25], [41 - 42], Private, America, *, *, *, *, *, <=50K, 10
[22 - 25], [41 - 42], Private, America, *, *, *, *, *, <=50K, 3
[22 - 25], [41 - 42], Private, America, *, *, *, *, *, <=50K, 10
[22 - 25], [41 - 42], Private, America, *, *, *, *, *, <=50K, 3
[22 - 25], [41 - 42], Private, America, *, *, *, *, *, <=50K, 13
[30 - 33], 40, Private, *, *, *, *, *, *, <=50K, 13
[30 - 33], 40, Private, *, *, *, *, *, *, <=50K, 13
[30 - 33], 40, Private, *, *, *, *, *, *, <=50K, 9
[30 - 33], 40, Private, *, *, *, *, *, *, <=50K, 10
[30 - 33], 40, Private, *, *, *, *, *, *, <=50K, 9
[30 - 33], 40, Private, *, *, *, *, *, *, <=50K, 9
[30 - 33], 40, Private, *, *, *, *, *, *, <=50K, 10
[38 - 40], [35 - 40], *, *, Male, White, Married-civ-spouse, Husband, *, *, 9
[38 - 40], [35 - 40], *, *, Male, White, Married-civ-spouse, Husband, *, *, 14
[38 - 40], [35 - 40], *, *, Male, White, Married-civ-spouse, Husband, *, *, 4
[38 - 40], [35 - 40], *, *, Male, White, Married-civ-spouse, Husband, *, *, 13
[38 - 40], [35 - 40], *, *, Male, White, Married-civ-spouse, Husband, *, *, 11
[38 - 40], [35 - 40], *, *, Male, White, Married-civ-spouse, Husband, *, *, 11
[38 - 40], [35 - 40], *, *, Male, White, Married-civ-spouse, Husband, *, *, 10
46, [36 - 40], Self, United-States, *, *, *, *, *, <=50K, 12
46, [36 - 40], Self, United-States, *, *, *, *, *, <=50K, 14
46, [36 - 40], Self, United-States, *, *, *, *, *, <=50K, 12
46, [36 - 40], Self, United-States, *, *, *, *, *, <=50K, 9
46, [36 - 40], Self, United-States, *, *, *, *, *, <=50K, 9
46, [36 - 40], Self, United-States, *, *, *, *, *, <=50K, 9
46, [36 - 40], Self, United-States, *, *, *, *, *, <=50K, 9
[31 - 34], [30 - 40], Private, United-States, Female, *, *, *, *, *, 9
[31 - 34], [30 - 40], Private, United-States, Female, *, *, *, *, *, 9
[31 - 34], [30 - 40], Private, United-States, Female, *, *, *, *, *, 9
[31 - 34], [30 - 40], Private, United-States, Female, *, *, *, *, *, 9
[31 - 34], [30 - 40], Private, United-States, Female, *, *, *, *, *, 9
[31 - 34], [30 - 40], Private, United-States, Female, *, *, *, *, *, 10
[31 - 34], [30 - 40], Private, United-States, Female, *, *, *, *, *, 6
71, [2 - 55], *, United-States, *, *, *, *, *, *, 10
71, [2 - 55], *, United-States, *, *, *, *, *, *, 16
71, [2 - 55], *, United-States, *, *, *, *, *, *, 9
71, [2 - 55], *, United-States, *, *, *, *, *, *, 9
71, [2 - 55], *, United-States, *, *, *, *, *, *, 9
71, [2 - 55], *, United-States, *, *, *, *, *, *, 13
71, [2 - 55], *, United-States, *, *, *, *, *, *, 9
28, [40 - 50], *, *, Male, White, *, *, *, <=50K, 9
28, [40 - 50], *, *, Male, White, *, *, *, <=50K, 13
28, [40 - 50], *, *, Male, White, *, *, *, <=50K, 12
28, [40 - 50], *, *, Male, White, *, *, *, <=50K, 5
28, [40 - 50], *, *, Male, White, *, *, *, <=50K, 13
28, [40 - 50], *, *, Male, White, *, *, *, <=50K, 9
28, [40 - 50], *, *, Male, White, *, *, *, <=50K, 9
[18 - 20], [12 - 18], *, United-States, *, White, Never-married, Own-child, *, <=50K, 9
[18 - 20], [12 - 18], *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
[18 - 20], [12 - 18], *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
[18 - 20], [12 - 18], *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
[18 - 20], [12 - 18], *, United-States, *, White, Never-married, Own-child, *, <=50K, 10
[18 - 20], [12 - 18], *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
[18 - 20], [12 - 18], *, United-States, *, White, Never-married, Own-child, *, <=50K, 10
44, [38 - 40], *, *, *, *, *, *, *, *, 10
44, [38 - 40], *, *, *, *, *, *, *, *, 10
44, [38 - 40], *, *, *, *, *, *, *, *, 13
44, [38 - 40], *, *, *, *, *, *, *, *, 9
44, [38 - 40], *, *, *, *, *, *, *, *, 10
44, [38 - 40], *, *, *, *, *, *, *, *, 11
44, [38 - 40], *, *, *, *, *, *, *, *, 12
41, 40, Self, United-States, Female, *, *, *, *, *, 13
41, 40, Self, United-States, Female, *, *, *, *, *, 9
41, 40, Self, United-States, Female, *, *, *, *, *, 15
41, 40, Self, United-States, Female, *, *, *, *, *, 9
41, 40, Self, United-States, Female, *, *, *, *, *, 13
41, 40, Self, United-States, Female, *, *, *, *, *, 9
41, 40, Self, United-States, Female, *, *, *, *, *, 9
[38 - 46], [28 - 30], *, United-States, *, *, *, *, *, <=50K, 10
[38 - 46], [28 - 30], *, United-States, *, *, *, *, *, <=50K, 13
[38 - 46], [28 - 30], *, United-States, *, *, *, *, *, <=50K, 7
[38 - 46], [28 - 30], *, United-States, *, *, *, *, *, <=50K, 14
[38 - 46], [28 - 30], *, United-States, *, *, *, *, *, <=50K, 9
[38 - 46], [28 - 30], *, United-States, *, *, *, *, *, <=50K, 10
[38 - 46], [28 - 30], *, United-States, *, *, *, *, *, <=50K, 9
36, 40, *, United-States, *, *, *, *, *, *, 10
36, 40, *, United-States, *, *, *, *, *, *, 14
36, 40, *, United-States, *, *, *, *, *, *, 7
36, 40, *, United-States, *, *, *, *, *, *, 13
36, 40, *, United-States, *, *, *, *, *, *, 9
36, 40, *, United-States, *, *, *, *, *, *, 7
36, 40, *, United-States, *, *, *, *, *, *, 9
[37 - 41], [35 - 40], *, *, *, *, *, *, *, *, 9
[37 - 41], [35 - 40], *, *, *, *, *, *, *, *, 13
[37 - 41], [35 - 40], *, *, *, *, *, *, *, *, 10
[37 - 41], [35 - 40], *, *, *, *, *, *, *, *, 14
[37 - 41], [35 - 40], *, *, *, *, *, *, *, *, 6
[37 - 41], [35 - 40], *, *, *, *, *, *, *, *, 13
[37 - 41], [35 - 40], *, *, *, *, *, *, *, *, 9
90, [40 - 60], Self, *, *, *, *, *, *, <=50K, 9
90, [40 - 60], Self, *, *, *, *, *, *, <=50K, 9
90, [40 - 60], Self, *, *, *, *, *, *, <=50K, 10
90, [40 - 60], Self, *, *, *, *, *, *, <=50K, 9
90, [40 - 60], Self, *, *, *, *, *, *, <=50K, 9
90, [40 - 60], Self, *, *, *, *, *, *, <=50K, 9
90, [40 - 60], Self, *, *, *, *, *, *, <=50K, 10
50, 98, *, America, *, *, *, *, *, *, 14
50, 98, *, America, *, *, *, *, *, *, 10
50, 98, *, America, *, *, *, *, *, *, 3
50, 98, *, America, *, *, *, *, *, *, 10
50, 98, *, America, *, *, *, *, *, *, 9
50, 98, *, America, *, *, *, *, *, *, 9
50, 98, *, America, *, *, *, *, *, *, 9
33, 20, *, United-States, *, *, *, *, *, *, 9
33, 20, *, United-States, *, *, *, *, *, *, 7
33, 20, *, United-States, *, *, *, *, *, *, 13
33, 20, *, United-States, *, *, *, *, *, *, 13
33, 20, *, United-States, *, *, *, *, *, *, 13
33, 20, *, United-States, *, *, *, *, *, *, 10
33, 20, *, United-States, *, *, *, *, *, *, 13
44, [6 - 20], Private, United-States, *, *, *, *, *, *, 10
44, [6 - 20], Private, United-States, *, *, *, *, *, *, 5
44, [6 - 20], Private, United-States, *, *, *, *, *, *, 10
