age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
40, 38, *, United-States, Female, White, Never-married, Not-in-family, *, <=50K, 9
41, 50, Private, *, *, White, Married-civ-spouse, *, Exec-managerial, >50K, 13
41, 50, Private, *, *, White, Married-civ-spouse, *, Exec-managerial, >50K, 12
[38 - 41], 70, *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K, 14
[38 - 41], 70, *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K, 14
[23 - 24], 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K, 9
[23 - 24], 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K, 9
[41 - 46], [20 - 25], Self-emp-not-inc, United-States, *, White, Married-civ-spouse, *, *, <=50K, 9
[41 - 46], [20 - 25], Self-emp-not-inc, United-States, *, White, Married-civ-spouse, *, *, <=50K, 9
58, 45, Private, United-States, *, White, *, *, bureaucracy, >50K, 9
58, 45, Private, United-States, *, White, *, *, bureaucracy, >50K, 13
[32 - 34], [34 - 35], Private, United-States, Female, White, Never-married, Not-in-family, Other-service, <=50K, 9
[32 - 34], [34 - 35], Private, United-States, Female, White, Never-married, Not-in-family, Other-service, <=50K, 9
[41 - 44], 40, Self, United-States, Female, White, Married-civ-spouse, Wife, services, >50K, 15
[41 - 44], 40, Self, United-States, Female, White, Married-civ-spouse, Wife, services, >50K, 9
42, 40, Private, United-States, Female, *, Married-civ-spouse, Wife, Adm-clerical, <=50K, 13
42, 40, Private, United-States, Female, *, Married-civ-spouse, Wife, Adm-clerical, <=50K, 9
59, 30, *, United-States, Female, Black, Widowed, *, services, <=50K, 6
59, 30, *, United-States, Female, Black, Widowed, *, services, <=50K, 2
[19 - 20], 40, *, United-States, Male, White, Never-married, Own-child, *, <=50K, 10
[19 - 20], 40, *, United-States, Male, White, Never-married, Own-child, *, <=50K, 10
42, 40, Self, *, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, manual-labor, >50K, 9
42, 40, Self, *, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, manual-labor, >50K, 11
[45 - 46], 45, Private, United-States, Female, White, *, Not-in-family, *, <=50K, 11
[45 - 46], 45, Private, United-States, Female, White, *, Not-in-family, *, <=50K, 13
26, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 7
26, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
37, 75, Self, *, *, *, Married-civ-spouse, *, bureaucracy, *, 10
37, 75, Self, *, *, *, Married-civ-spouse, *, bureaucracy, *, 9
33, 45, Self, United-States, Female, White, Never-married, Not-in-family, *, <=50K, 13
33, 45, Self, United-States, Female, White, Never-married, Not-in-family, *, <=50K, 13
33, 40, Private, United-States, Female, White, Married-civ-spouse, Wife, Craft-repair, *, 9
33, 40, Private, United-States, Female, White, Married-civ-spouse, Wife, Craft-repair, *, 9
[61 - 62], 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
[61 - 62], 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 14
50, 98, Self, United-States, Male, White, *, *, manual-labor, *, 14
50, 98, Self, United-States, Male, White, *, *, manual-labor, *, 10
[27 - 29], [35 - 40], *, United-States, Male, White, Never-married, Own-child, Prof-specialty, <=50K, 14
[27 - 29], [35 - 40], *, United-States, Male, White, Never-married, Own-child, Prof-specialty, <=50K, 16
[24 - 25], [48 - 55], Private, United-States, *, White, Married-civ-spouse, *, *, >50K, 10
[24 - 25], [48 - 55], Private, United-States, *, White, Married-civ-spouse, *, *, >50K, 13
22, 15, Private, *, Female, White, Never-married, Not-in-family, services, <=50K, 13
22, 15, Private, *, Female, White, Never-married, Not-in-family, services, <=50K, 12
42, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
42, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 11
[34 - 35], 45, Private, United-States, *, *, Divorced, *, *, <=50K, 12
[34 - 35], 45, Private, United-States, *, *, Divorced, *, *, <=50K, 9
50, 45, Private, United-States, Male, White, *, *, *, <=50K, 10
50, 45, Private, United-States, Male, White, *, *, *, <=50K, 11
[50 - 51], 40, Private, America, Male, *, Married-civ-spouse, Husband, Craft-repair, <=50K, 4
[50 - 51], 40, Private, America, Male, *, Married-civ-spouse, Husband, Craft-repair, <=50K, 9
[36 - 37], 45, *, United-States, Male, White, Married-civ-spouse, Husband, services, *, 13
[36 - 37], 45, *, United-States, Male, White, Married-civ-spouse, Husband, services, *, 10
[31 - 33], 40, Private, United-States, Female, White, Divorced, *, *, <=50K, 9
[31 - 33], 40, Private, United-States, Female, White, Divorced, *, *, <=50K, 10
27, 40, Private, United-States, Female, Black, Never-married, Unmarried, *, <=50K, 13
27, 40, Private, United-States, Female, Black, Never-married, Unmarried, *, <=50K, 9
65, [16 - 24], Private, United-States, *, White, *, *, *, <=50K, 9
65, [16 - 24], Private, United-States, *, White, *, *, *, <=50K, 9
37, [60 - 64], Self, United-States, Female, White, Divorced, Not-in-family, services, <=50K, 13
37, [60 - 64], Self, United-States, Female, White, Divorced, Not-in-family, services, <=50K, 11
[21 - 24], 25, Private, United-States, Female, *, Never-married, Not-in-family, services, <=50K, 10
[21 - 24], 25, Private, United-States, Female, *, Never-married, Not-in-family, services, <=50K, 13
[31 - 33], 45, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
[31 - 33], 45, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
55, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
55, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 6
24, 40, Private, *, *, *, Married-civ-spouse, *, Adm-clerical, <=50K, 10
24, 40, Private, *, *, *, Married-civ-spouse, *, Adm-clerical, <=50K, 10
26, 45, Private, United-States, Male, White, Never-married, Not-in-family, services, <=50K, 12
26, 45, Private, United-States, Male, White, Never-married, Not-in-family, services, <=50K, 13
34, [35 - 40], Private, *, Male, *, Married-civ-spouse, Husband, Exec-managerial, >50K, 14
34, [35 - 40], Private, *, Male, *, Married-civ-spouse, Husband, Exec-managerial, >50K, 13
36, 40, Self, United-States, Female, *, *, *, services, >50K, 13
36, 40, Self, United-States, Female, *, *, *, services, >50K, 9
76, [10 - 25], Self, *, Male, White, *, *, *, <=50K, 14
76, [10 - 25], Self, *, Male, White, *, *, *, <=50K, 12
63, 45, *, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K, 9
63, 45, *, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K, 9
66, 55, Self, United-States, Male, White, *, *, *, *, 9
66, 55, Self, United-States, Male, White, *, *, *, *, 9
[41 - 44], 45, Private, United-States, Male, Black, Never-married, Not-in-family, Craft-repair, <=50K, 10
[41 - 44], 45, Private, United-States, Male, Black, Never-married, Not-in-family, Craft-repair, <=50K, 9
[17 - 23], 48, Private, Central-America, Male, White, Never-married, *, Other-service, <=50K, 3
[17 - 23], 48, Private, Central-America, Male, White, Never-married, *, Other-service, <=50K, 3
30, 40, Private, United-States, *, White, Never-married, *, manual-labor, <=50K, 9
30, 40, Private, United-States, *, White, Never-married, *, manual-labor, <=50K, 10
45, 40, Private, United-States, Male, *, Married-civ-spouse, Husband, services, <=50K, 9
45, 40, Private, United-States, Male, *, Married-civ-spouse, Husband, services, <=50K, 10
26, 40, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 12
26, 40, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 9
33, 20, Private, United-States, Male, White, Never-married, *, manual-labor, <=50K, 9
33, 20, Private, United-States, Male, White, Never-married, *, manual-labor, <=50K, 13
22, 40, *, United-States, Female, Black, Never-married, Own-child, *, <=50K, 10
22, 40, *, United-States, Female, Black, Never-married, Own-child, *, <=50K, 9
[43 - 44], 42, Self, United-States, Male, White, Never-married, *, *, <=50K, 13
[43 - 44], 42, Self, United-States, Male, White, Never-married, *, *, <=50K, 12
[31 - 34], 25, Private, United-States, *, White, *, *, Prof-specialty, <=50K, 13
[31 - 34], 25, Private, United-States, *, White, *, *, Prof-specialty, <=50K, 9
46, 30, *, United-States, Male, White, *, *, *, <=50K, 7
46, 30, *, United-States, Male, White, *, *, *, <=50K, 14
[26 - 28], 40, Self, *, Male, White, Married-civ-spouse, Husband, *, <=50K, 5
[26 - 28], 40, Self, *, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
[22 - 23], [55 - 60], Private, United-States, Male, White, *, *, *, <=50K, 9
[22 - 23], [55 - 60], Private, United-States, Male, White, *, *, *, <=50K, 9
26, [15 - 20], *, United-States, Female, *, Never-married, *, Adm-clerical, <=50K, 10
26, [15 - 20], *, United-States, Female, *, Never-married, *, Adm-clerical, <=50K, 10
[40 - 43], [38 - 40], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 11
[40 - 43], [38 - 40], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 10
20, 10, *, United-States, *, White, Never-married, Own-child, *, <=50K, 10
20, 10, *, United-States, *, White, Never-married, Own-child, *, <=50K, 10
54, 40, Private, United-States, Male, White, Divorced, *, Transport-moving, <=50K, 9
54, 40, Private, United-States, Male, White, Divorced, *, Transport-moving, <=50K, 9
29, 40, Private, United-States, Male, White, *, Not-in-family, manual-labor, <=50K, 9
29, 40, Private, United-States, Male, White, *, Not-in-family, manual-labor, <=50K, 9
[44 - 45], [6 - 28], Private, United-States, Female, White, *, *, Adm-clerical, *, 10
[44 - 45], [6 - 28], Private, United-States, Female, White, *, *, Adm-clerical, *, 9
[27 - 28], 50, Private, United-States, Male, White, *, Not-in-family, Craft-repair, <=50K, 13
[27 - 28], 50, Private, United-States, Male, White, *, Not-in-family, Craft-repair, <=50K, 9
46, 40, Self-emp-not-inc, United-States, Male, White, *, *, *, <=50K, 12
46, 40, Self-emp-not-inc, United-States, Male, White, *, *, *, <=50K, 14
45, 40, *, United-States, Female, White, Divorced, Unmarried, *, <=50K, 10
45, 40, *, United-States, Female, White, Divorced, Unmarried, *, <=50K, 13
28, 40, Private, Central-America, Male, *, *, *, manual-labor, <=50K, 4
28, 40, Private, Central-America, Male, *, *, *, manual-labor, <=50K, 5
[32 - 34], 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, *, 10
[32 - 34], 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
[35 - 39], 50, *, United-States, Male, White, *, *, *, *, 8
[35 - 39], 50, *, United-States, Male, White, *, *, *, *, 8
30, 19, Private, United-States, Female, White, *, *, services, *, 7
30, 19, Private, United-States, Female, White, *, *, services, *, 13
34, 40, Local-gov, United-States, *, *, *, Not-in-family, *, <=50K, 7
34, 40, Local-gov, United-States, *, *, *, Not-in-family, *, <=50K, 10
34, 40, State-gov, United-States, Female, White, *, *, *, *, 9
34, 40, State-gov, United-States, Female, White, *, *, *, *, 13
20, [30 - 40], Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
20, [30 - 40], Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
33, [35 - 40], Private, United-States, Female, White, *, *, *, <=50K, 6
33, [35 - 40], Private, United-States, Female, White, *, *, *, <=50K, 9
[25 - 34], 60, *, United-States, Male, *, *, *, manual-labor, <=50K, 9
[25 - 34], 60, *, United-States, Male, *, *, *, manual-labor, <=50K, 9
[36 - 39], 40, *, United-States, *, White, *, *, services, <=50K, 14
[36 - 39], 40, *, United-States, *, White, *, *, services, <=50K, 9
23, 72, *, *, Male, White, Never-married, Not-in-family, manual-labor, <=50K, 9
23, 72, *, *, Male, White, Never-married, Not-in-family, manual-labor, <=50K, 9
27, 40, Private, *, Male, *, Never-married, *, manual-labor, <=50K, 10
27, 40, Private, *, Male, *, Never-married, *, manual-labor, <=50K, 9
24, 40, *, United-States, Male, *, Never-married, *, *, <=50K, 9
24, 40, *, United-States, Male, *, Never-married, *, *, <=50K, 13
60, 40, Private, United-States, Male, White, *, *, *, >50K, 9
60, 40, Private, United-States, Male, White, *, *, *, >50K, 10
54, 40, *, United-States, Male, *, *, *, manual-labor, <=50K, 9
54, 40, *, United-States, Male, *, *, *, manual-labor, <=50K, 2
[17 - 28], [6 - 20], *, United-States, Male, White, Never-married, Not-in-family, services, <=50K, 5
[17 - 28], [6 - 20], *, United-States, Male, White, Never-married, Not-in-family, services, <=50K, 13
27, 40, Private, United-States, *, White, Never-married, *, Other-service, <=50K, 6
27, 40, Private, United-States, *, White, Never-married, *, Other-service, <=50K, 9
[41 - 44], [40 - 46], Private, America, Female, *, *, Unmarried, manual-labor, <=50K, 9
[41 - 44], [40 - 46], Private, America, Female, *, *, Unmarried, manual-labor, <=50K, 7
[25 - 58], [20 - 42], Private, *, Female, *, *, *, *, <=50K, 10
[25 - 58], [20 - 42], Private, *, Female, *, *, *, *, <=50K, 10
