age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
[61 - 63], [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[61 - 63], [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[61 - 63], [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[61 - 63], [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 14
[61 - 63], [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[61 - 63], [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[31 - 34], [30 - 40], Private, United-States, Female, *, *, *, *, <=50K, 9
[31 - 34], [30 - 40], Private, United-States, Female, *, *, *, *, <=50K, 9
[31 - 34], [30 - 40], Private, United-States, Female, *, *, *, *, <=50K, 9
[31 - 34], [30 - 40], Private, United-States, Female, *, *, *, *, <=50K, 9
[31 - 34], [30 - 40], Private, United-States, Female, *, *, *, *, <=50K, 9
[31 - 34], [30 - 40], Private, United-States, Female, *, *, *, *, <=50K, 6
[36 - 41], [24 - 28], *, United-States, *, *, *, *, *, <=50K, 9
[36 - 41], [24 - 28], *, United-States, *, *, *, *, *, <=50K, 10
[36 - 41], [24 - 28], *, United-States, *, *, *, *, *, <=50K, 13
[36 - 41], [24 - 28], *, United-States, *, *, *, *, *, <=50K, 9
[36 - 41], [24 - 28], *, United-States, *, *, *, *, *, <=50K, 6
[36 - 41], [24 - 28], *, United-States, *, *, *, *, *, <=50K, 10
[33 - 35], 40, Private, *, Female, *, *, *, *, *, 13
[33 - 35], 40, Private, *, Female, *, *, *, *, *, 10
[33 - 35], 40, Private, *, Female, *, *, *, *, *, 9
[33 - 35], 40, Private, *, Female, *, *, *, *, *, 10
[33 - 35], 40, Private, *, Female, *, *, *, *, *, 9
[33 - 35], 40, Private, *, Female, *, *, *, *, *, 10
71, [2 - 48], *, United-States, *, *, *, *, *, *, 10
71, [2 - 48], *, United-States, *, *, *, *, *, *, 16
71, [2 - 48], *, United-States, *, *, *, *, *, *, 9
71, [2 - 48], *, United-States, *, *, *, *, *, *, 9
71, [2 - 48], *, United-States, *, *, *, *, *, *, 7
71, [2 - 48], *, United-States, *, *, *, *, *, *, 15
44, 40, *, United-States, Female, *, *, *, bureaucracy, <=50K, 14
44, 40, *, United-States, Female, *, *, *, bureaucracy, <=50K, 10
44, 40, *, United-States, Female, *, *, *, bureaucracy, <=50K, 13
44, 40, *, United-States, Female, *, *, *, bureaucracy, <=50K, 9
44, 40, *, United-States, Female, *, *, *, bureaucracy, <=50K, 10
44, 40, *, United-States, Female, *, *, *, bureaucracy, <=50K, 9
[28 - 29], 40, *, *, *, *, *, *, *, <=50K, 9
[28 - 29], 40, *, *, *, *, *, *, *, <=50K, 9
[28 - 29], 40, *, *, *, *, *, *, *, <=50K, 13
[28 - 29], 40, *, *, *, *, *, *, *, <=50K, 4
[28 - 29], 40, *, *, *, *, *, *, *, <=50K, 10
[28 - 29], 40, *, *, *, *, *, *, *, <=50K, 16
[18 - 20], 12, *, United-States, *, White, Never-married, Own-child, *, <=50K, 9
[18 - 20], 12, *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
[18 - 20], 12, *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
[18 - 20], 12, *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
[18 - 20], 12, *, United-States, *, White, Never-married, Own-child, *, <=50K, 10
[18 - 20], 12, *, United-States, *, White, Never-married, Own-child, *, <=50K, 10
44, [38 - 42], *, United-States, *, *, *, *, *, *, 10
44, [38 - 42], *, United-States, *, *, *, *, *, *, 13
44, [38 - 42], *, United-States, *, *, *, *, *, *, 10
44, [38 - 42], *, United-States, *, *, *, *, *, *, 9
44, [38 - 42], *, United-States, *, *, *, *, *, *, 9
44, [38 - 42], *, United-States, *, *, *, *, *, *, 13
[23 - 24], 40, *, *, *, White, *, *, *, <=50K, 3
[23 - 24], 40, *, *, *, White, *, *, *, <=50K, 3
[23 - 24], 40, *, *, *, White, *, *, *, <=50K, 10
[23 - 24], 40, *, *, *, White, *, *, *, <=50K, 9
[23 - 24], 40, *, *, *, White, *, *, *, <=50K, 3
[23 - 24], 40, *, *, *, White, *, *, *, <=50K, 9
36, 40, *, United-States, *, *, *, *, *, *, 10
36, 40, *, United-States, *, *, *, *, *, *, 14
36, 40, *, United-States, *, *, *, *, *, *, 13
36, 40, *, United-States, *, *, *, *, *, *, 9
36, 40, *, United-States, *, *, *, *, *, *, 14
36, 40, *, United-States, *, *, *, *, *, *, 10
[40 - 41], [55 - 60], *, United-States, *, *, *, *, *, *, 14
[40 - 41], [55 - 60], *, United-States, *, *, *, *, *, *, 15
[40 - 41], [55 - 60], *, United-States, *, *, *, *, *, *, 10
[40 - 41], [55 - 60], *, United-States, *, *, *, *, *, *, 13
[40 - 41], [55 - 60], *, United-States, *, *, *, *, *, *, 9
[40 - 41], [55 - 60], *, United-States, *, *, *, *, *, *, 9
[37 - 42], [35 - 40], *, United-States, Female, White, *, *, *, <=50K, 9
[37 - 42], [35 - 40], *, United-States, Female, White, *, *, *, <=50K, 10
[37 - 42], [35 - 40], *, United-States, Female, White, *, *, *, <=50K, 9
[37 - 42], [35 - 40], *, United-States, Female, White, *, *, *, <=50K, 9
[37 - 42], [35 - 40], *, United-States, Female, White, *, *, *, <=50K, 9
[37 - 42], [35 - 40], *, United-States, Female, White, *, *, *, <=50K, 9
[18 - 22], 40, *, United-States, *, *, *, *, *, <=50K, 7
[18 - 22], 40, *, United-States, *, *, *, *, *, <=50K, 9
[18 - 22], 40, *, United-States, *, *, *, *, *, <=50K, 10
[18 - 22], 40, *, United-States, *, *, *, *, *, <=50K, 10
[18 - 22], 40, *, United-States, *, *, *, *, *, <=50K, 9
[18 - 22], 40, *, United-States, *, *, *, *, *, <=50K, 9
[36 - 41], [36 - 40], *, *, *, *, *, *, *, *, 13
[36 - 41], [36 - 40], *, *, *, *, *, *, *, *, 14
[36 - 41], [36 - 40], *, *, *, *, *, *, *, *, 9
[36 - 41], [36 - 40], *, *, *, *, *, *, *, *, 13
[36 - 41], [36 - 40], *, *, *, *, *, *, *, *, 9
[36 - 41], [36 - 40], *, *, *, *, *, *, *, *, 9
90, [40 - 55], *, United-States, *, *, *, *, *, *, 9
90, [40 - 55], *, United-States, *, *, *, *, *, *, 9
90, [40 - 55], *, United-States, *, *, *, *, *, *, 9
90, [40 - 55], *, United-States, *, *, *, *, *, *, 7
90, [40 - 55], *, United-States, *, *, *, *, *, *, 13
90, [40 - 55], *, United-States, *, *, *, *, *, *, 14
50, 98, Self, United-States, *, White, *, *, *, *, 14
50, 98, Self, United-States, *, White, *, *, *, *, 10
50, 98, Self, United-States, *, White, *, *, *, *, 9
50, 98, Self, United-States, *, White, *, *, *, *, 9
50, 98, Self, United-States, *, White, *, *, *, *, 9
50, 98, Self, United-States, *, White, *, *, *, *, 9
[24 - 26], 40, Self, *, *, *, *, *, *, <=50K, 10
[24 - 26], 40, Self, *, *, *, *, *, *, <=50K, 9
[24 - 26], 40, Self, *, *, *, *, *, *, <=50K, 5
[24 - 26], 40, Self, *, *, *, *, *, *, <=50K, 9
[24 - 26], 40, Self, *, *, *, *, *, *, <=50K, 10
[24 - 26], 40, Self, *, *, *, *, *, *, <=50K, 13
[17 - 28], 48, *, America, *, *, *, *, *, <=50K, 3
[17 - 28], 48, *, America, *, *, *, *, *, <=50K, 7
[17 - 28], 48, *, America, *, *, *, *, *, <=50K, 13
[17 - 28], 48, *, America, *, *, *, *, *, <=50K, 13
[17 - 28], 48, *, America, *, *, *, *, *, <=50K, 10
[17 - 28], 48, *, America, *, *, *, *, *, <=50K, 10
[33 - 43], 20, *, United-States, *, White, *, *, *, *, 9
[33 - 43], 20, *, United-States, *, White, *, *, *, *, 10
[33 - 43], 20, *, United-States, *, White, *, *, *, *, 7
[33 - 43], 20, *, United-States, *, White, *, *, *, *, 13
[33 - 43], 20, *, United-States, *, White, *, *, *, *, 10
[33 - 43], 20, *, United-States, *, White, *, *, *, *, 13
44, 6, Private, United-States, *, White, *, *, *, *, 10
44, 6, Private, United-States, *, White, *, *, *, *, 5
